NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
5224,NA,NA,NA,10,6776,5606,5912,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.881132075,17,NA,NA,NA,NA,NA,0.818987558,0.904605263,0.447272727,0,13.7,15.8,11.7,12.5,0.873866447,0.433962264,75
235,730,770,33,15,15253,11592,13760,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.6636868,9,51442,841,51442,841,0.769,0.302745679,0.166212233,0.340057637,7763.592589,16,17.1,12.6,13.2,1.001929814,0.324023867,96
3711,710,650,30,21,9226,7572,9080,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.304232804,11,24500,0,24500,0,NA,0.36054922,0.74611399,0.618055556,0,NA,NA,NA,NA,0.994736842,0.208994709,92
2108,NA,NA,NA,10,6256,5506,5684,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.789211618,25,NA,NA,NA,NA,NA,0.785169029,0.64109589,0.457264957,0,14.4,22.5,16.1,17.7,0.98207009,0.41659751,80
1041,NA,NA,NA,10,4815,6079,5845,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.890983607,21,NA,NA,NA,NA,NA,0.772233689,0.88045977,0.386422977,0,NA,NA,NA,NA,1.040068201,0.41557377,64
4887,NA,NA,NA,10,8364,5702,6046,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.64741784,14,NA,NA,NA,NA,NA,NA,0.458823529,0.461538462,0,16.2,13.2,12.9,13,0.932574431,0.422065728,57
6485,650,630,29,21,8057,6562,7453,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.369389257,12,41850,1050,41850,1050,NA,0.495433375,0.827586207,0.209541063,249.6909492,18.9,11.7,11,10.7,0.991970803,0.221486387,82
2611,570,560,26,21,9341,7834,8587,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.657249688,11,44184,390,44184,390,0,0.706974916,0.694520016,0.11919418,625.3120066,18.1,15.5,11.1,11.3,0.962030376,0.219360199,76
972,NA,NA,NA,24,3559,NA,3559,-1.101,-1.669,1.46,-1.434,-1.582,1.388,0.008547009,19,13200,700,13200,700,NA,0.747988391,0.640625,0.87804878,0,16,17.1,12.6,13.2,1,0.085470085,54
5546,530,520,22,19,6457,5918,6222,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.468634686,16,5736,3417,16752,3417,0.2,0.333008549,0.985692386,0.239502333,0.023062731,NA,NA,NA,NA,1.076197568,0.212177122,61
297,NA,NA,NA,10,4752,5862,5500,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.269470405,34,11963,0,11963,0,NA,0.795410875,0.319587629,0.655913978,0,22.4,14.6,11.1,10.8,1.04730832,0.230529595,58
6737,590,600,26,16,10795,9332,10031,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.433847685,15,7536,1552,23232,1552,NA,0.127310045,0.605207313,0.195144976,10237.43295,22.4,14.6,11.1,10.8,1.015672396,0.166119131,71
6968,600,590,26,18,8874,7193,8008,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.342493421,17,6624,1418,17352,1418,NA,0.510201602,0.928623002,0.23158947,401.7403758,16,11.5,11.4,11.2,1.032610756,0.135993635,69
7911,640,670,30,15,11899,9775,11110,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.312982873,18,9768,1763,33316,1763,0.714,0.39628516,0.766205539,0.246827922,10340.01121,20.2,8.5,9.7,9.1,1.018404908,0.195958723,86
739,NA,NA,NA,21,11806,10202,11036,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.343129139,10,50472,420,50472,420,NA,0.514229033,0.159868254,0.422345483,646.0124172,16,11.5,11.4,11.2,1.007086286,0.226407285,96
7447,690,730,32,16,11428,9751,10964,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.292906178,15,15690,2152,34020,2152,0.769,0.447351372,0.403533051,0.196893282,8678.997855,NA,NA,NA,NA,1.022072796,0.210097254,92
712,620,630,28,15,10321,8315,9480,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.292984287,18,8716,2336,26010,2336,0.538,0.366452751,0.779585459,0.292165301,5474.037632,19.3,9.5,10.6,10.2,1.00527465,0.196705126,86
2073,660,650,31,16,11379,9819,10680,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.331001312,11,45288,1134,45288,1134,NA,0.714399306,0.534740675,0.128738382,1142.93893,22.4,14.6,11.1,10.8,0.985280391,0.288004664,87
4890,570,550,24,21,7470,6837,7152,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.486053844,18,6360,1744,16072,1744,0.364,0.173622328,0.921229587,0.202294056,77.64491875,NA,NA,NA,NA,0.977245793,0.18602959,65
6605,540,550,24,21,6775,6347,6577,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.296495711,21,7067,768,18228,768,0.75,0.418767569,0.82746085,0.338796891,38.15851433,NA,NA,NA,NA,1.027762146,0.166636247,73
7289,550,550,23,22,6893,6075,6476,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.411929024,17,5693,1237,18859,1237,NA,0.50309116,0.638675096,0.461372929,0.898099697,22.4,14.6,11.1,10.8,0.956461203,0.137545737,65
4725,NA,NA,NA,18,5537,5454,5492,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.323036187,9,31000,170,31000,170,NA,0.832151675,1,0.230215827,0,20.2,8.5,9.7,9.1,1.015232975,0.243601059,53
682,580,570,25,17,8541,7151,7813,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.408041293,19,6906,1982,18492,1982,0.545,0.501555057,0.902697921,0.353748163,259.9430182,17.8,17.5,12.5,12.3,1.021436004,0.184596577,71
3980,530,530,23,20,6883,6171,6548,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.544823423,16,7269,2250,21851,2250,0.727,0.39910257,0.963819941,0.121635385,65.72888621,15.2,20.6,13.8,15.5,1.106103098,0.052942952,66
2408,690,720,33,21,9321,7496,8768,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.373054475,9,.,.,.,.,0.769,NA,0.150798464,0.747319035,13462.54864,NA,NA,NA,NA,1.04048583,0.200632296,94
7712,570,550,25,21,6917,6306,6667,-0.934,-1.902,1.848,-0.397,-1.184,1.936,0.372415598,19,6312,2881,17616,2881,0.636,0.297724183,0.918758558,0.232985594,51.85422664,NA,NA,NA,NA,1.082436261,0.111750851,69
8070,510,500,23,18,8129,7264,7730,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.68788774,16,29550,2080,29550,2080,NA,0.796485569,0.577844741,0.120933698,45.05169867,15,16.8,14.1,14.7,1.07324033,0.241949778,64
6263,550,550,24,18,9292,8931,9141,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.343207283,15,5216,4525,16882,5720,0.182,0.289178548,0.600128041,0.27074888,157.3060924,15.9,15,14.2,14.4,0.991735537,0.181442577,78
6451,NA,NA,NA,21,10644,9417,10024,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.296558704,9,50620,320,50620,320,NA,0.650099339,0.351250213,0.228571429,997.9757085,NA,NA,NA,NA,0.987506247,0.219129555,89
173,650,690,31,15,13042,10874,12151,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.431167158,16,11224,2842,33016,2842,0.25,0.140081775,0.488048916,0.217653759,5970.235906,NA,NA,NA,NA,1.020479469,0.273060104,92
7240,NA,NA,NA,20,8778,8438,8623,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.333611621,16,5216,5284,16882,6479,NA,0.193952323,0.579055091,0.298379971,259.5294707,NA,NA,NA,NA,0.981642354,0.193020538,76
8219,NA,NA,NA,18,11264,10383,10783,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.320115235,12,45350,650,45350,650,NA,0.642003076,0.614654003,0.155408389,1241.145569,NA,NA,NA,NA,0.996285666,0.248093543,89
8077,580,580,26,18,8158,7525,7895,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.480999774,9,35036,2754,35036,2754,NA,0.599128842,0.719309545,0.116493553,339.8552364,NA,NA,NA,NA,0.99639396,0.214770414,75
4234,NA,NA,NA,22,6989,6760,6879,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.396202532,13,29890,1890,29890,1890,NA,0.487130992,0.875550661,0.150943396,0,NA,NA,NA,NA,0.909090909,0.191139241,57
4516,570,570,26,18,10577,8963,10038,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.469771032,16,35700,1360,35700,1360,0.636,0.910751813,0.805317164,0.130661415,0,NA,NA,NA,NA,1.007778066,0.308464111,80
6137,500,500,23,22,6442,5712,6001,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.604376109,19,15258,0,15258,0,NA,0.933345715,0.407144442,0.755858311,0,14.5,15.7,15.5,15.1,0.989017416,0.108351403,38
1500,560,550,NA,18,8484,7987,8142,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.437439691,10,35220,1650,35220,1650,NA,0.694131275,0.876010782,0.193846154,0,NA,NA,NA,NA,0.981066583,0.278867803,75
8069,425,440,NA,9,6436,6116,6216,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.468780971,14,15506,350,15506,350,NA,0.797510596,0.704918033,0.76744186,0,15,16.8,14.1,14.7,1.035934292,0.176412289,NA
6241,NA,NA,NA,21,11336,9650,10558,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.352123552,9,50350,2410,50350,2410,1,0.762936734,0.33953565,0.277400582,624.5544402,13.4,18.8,15.2,16.6,0.992717516,0.223166023,90
2155,620,620,28,22,7645,6697,7304,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.303602058,8,0,942,0,942,0.3,0.100483382,0.509589041,0.501792115,0,NA,NA,NA,NA,0.650669643,0.375643225,97
6299,NA,NA,NA,21,12928,10518,11788,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.454279015,8,50312,300,50312,300,NA,0.566376582,0.178487592,0.363550963,2447.245018,NA,NA,NA,NA,0.974022267,0.237397421,94
1142,NA,NA,NA,19,9402,8562,8951,-0.973,-1.165,0.061,-1.014,-1.265,0.132,0.448829997,13,5216,4801,16882,5996,0.5,0.292748851,0.668307805,0.229195089,94.42909501,18.2,12,12.2,11.6,1.00438907,0.174513674,73
4757,480,490,21,19,8030,7346,7722,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.878423237,16,6702,830,15308,830,0,0.182182638,0.406495486,0.27747332,2946.50332,NA,NA,NA,NA,0.971970155,0.170539419,73
2935,640,640,29,15,13095,10911,12175,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.312125779,15,11540,1290,30960,1290,0.364,0.469479363,0.695044161,0.257795035,5573.817197,NA,NA,NA,NA,1.000570567,0.223575414,91
984,NA,NA,NA,29,7680,7537,7623,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.81074856,19,23400,0,23400,0,NA,0.77777109,0.580774366,0.349425287,0,14.7,17.1,14.4,14.3,0.983018868,0.232629559,70
2879,460,470,17,22,7248,7056,7133,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.636210762,15,25646,0,25646,0,0.75,0.61676923,0.604678025,0.191499522,0,NA,NA,NA,NA,0.993318486,0.117713004,48
2983,690,650,31,17,12464,10315,11386,NA,NA,NA,NA,NA,NA,0.513573444,12,44046,807,44046,807,NA,0.770654976,0.259146184,0.335263578,3486.157774,22.6,7.7,10.7,9.7,1.065054033,0.269184249,90
627,540,530,20,20,10266,10041,10127,NA,NA,NA,NA,NA,NA,0.434703748,7,15552,526,15552,526,0.2,0.116063686,0.661448141,0.724852071,4526.909311,22.6,7.7,10.7,9.7,0.995785671,0.256348247,80
4215,695,700,32,15,15010,12591,13928,NA,NA,NA,NA,NA,NA,0.50045401,13,49718,65,49718,65,NA,0.572511425,0.402110797,0.246365499,6056.162771,22.6,7.7,10.7,9.7,1.008307901,0.29376156,90
2377,760,760,34,15,15996,13005,14655,NA,NA,NA,NA,NA,NA,0.490764083,11,49968,579,49968,579,0.273,0.449336961,0.168475271,0.46720095,8492.368337,22.6,7.7,10.7,9.7,1.016730357,0.294815969,96
340,620,620,28,16,8926,8255,8635,NA,NA,NA,NA,NA,NA,0.96788029,8,23419,1489,23419,1489,0.182,0.21822069,0.300027435,0.164776884,3825.390774,22.6,7.7,10.7,9.7,0.967004608,0.205394586,86
7237,NA,NA,NA,18,6428,6004,6123,NA,NA,NA,NA,NA,NA,0.959967974,12,22840,410,22840,410,NA,0.714143902,0.88546798,0.328233658,0,22.6,7.7,10.7,9.7,0.941220799,0.166933547,66
1091,510,500,21,17,8326,7558,7895,0.641,-1.083,0.735,0.396,-1.067,0.568,0.756152125,11,28800,0,28800,0,NA,0.81086874,0.615920398,0.155088853,0,15.2,36.3,13.3,15.2,0.943891403,0.26973474,65
3247,530,530,24,17,5353,5133,5259,0.641,-1.083,0.735,0.396,-1.067,0.568,0.610734115,20,34400,2250,34400,2250,NA,0.705857944,0.81730222,0.197075209,0,21,15.2,10.7,10.2,1.049870466,0.236273905,68
7540,NA,NA,NA,19,5318,5189,5215,0.641,-1.083,0.735,0.396,-1.067,0.568,0.931525424,17,11628,756,11628,756,NA,0.842990953,0.395348837,0.705882353,9.294915254,15.2,36.3,13.3,15.2,1.158680283,0.194576271,60
6584,560,530,23,24,7325,6968,7146,0.641,-1.083,0.735,0.396,-1.067,0.568,0.359090909,10,13200,1070,13200,1070,NA,0.512612434,0.61637931,0.251748252,0,NA,NA,NA,NA,0.905349794,0.15,55
5457,630,640,28,15,10500,8237,9509,0.641,-1.083,0.735,0.396,-1.067,0.568,0.475785358,30,4478,1890,19810,2657,0.462,0.296403428,0.49994267,0.367868815,1755.481772,17.5,23.1,13,13.8,1.03131344,0.215477956,89
4860,620,590,28,21,8021,6972,7537,0.641,-1.083,0.735,0.396,-1.067,0.568,0.246268657,12,41192,346,41192,346,NA,0.680960539,0.721329279,0.174043963,288.143108,NA,NA,NA,NA,0.951148225,0.215978929,82
6620,450,460,18,22,5080,4931,5006,0.641,-1.083,0.735,0.396,-1.067,0.568,0.826575342,22,13325,200,13325,200,NA,0.436471141,0.577015164,0.115260489,0,18.6,20.6,13.6,13.4,1.397931827,0.031506849,57
3961,550,530,24,17,8753,7959,8385,0.641,-1.083,0.735,0.396,-1.067,0.568,0.928430846,15,3152,2633,14524,3201,0.364,0.1494896,0.311104751,0.5,2677.572195,17.6,18.2,13,12.3,0.972845953,0.208176776,83
6975,630,580,26,23,6991,6246,6838,0.641,-1.083,0.735,0.396,-1.067,0.568,0.225694444,14,15670,880,15670,880,NA,0.449214205,0.785211268,0.802690583,0,NA,NA,NA,NA,0.987993139,0.258680556,63
6946,NA,NA,NA,-3,6667,5595,5729,0.641,-1.083,0.735,0.396,-1.067,0.568,0.956725146,36,NA,NA,NA,NA,NA,0.723359506,0.61038961,0.510638298,0,16.7,23.1,11.4,11.3,0.985023041,0.314619883,63
3340,500,470,22,26,8385,7105,7465,0.641,-1.083,0.735,0.396,-1.067,0.568,0.568101066,8,12900,580,12900,580,NA,0.743455811,0.762917933,0.366533865,0,17.5,23.1,13,13.8,0.965320122,0.198183972,68
1774,610,600,27,16,10767,9134,10079,0.641,-1.083,0.735,0.396,-1.067,0.568,0.887981295,27,4721,1835,16529,2425,0.333,0.307850082,0.500710716,0.421153846,1694.496995,15.2,36.3,13.3,15.2,0.999326004,0.191453965,88
6736,NA,NA,NA,20,7312,7458,7365,0.641,-1.083,0.735,0.396,-1.067,0.568,0.99030303,15,12576,2960,12576,2960,NA,0.502462839,0.249640288,0.28314121,0,13.9,29.6,14.2,14.8,0.938566553,0.150909091,60
7053,610,620,29,22,7874,7284,7590,0.641,-1.083,0.735,0.396,-1.067,0.568,0.300252048,15,32450,700,32450,700,NA,0.573086597,0.455426357,0.229787234,0,15.1,22.7,14.1,14.8,1.082168428,0.194391934,81
3048,640,640,29,15,11676,9155,10657,0.641,-1.083,0.735,0.396,-1.067,0.568,0.372450247,24,4640,1867,19084,2589,0.769,0.213941185,0.580149516,0.37304038,3827.682148,17.6,18.2,13,12.3,0.948005225,0.263186428,93
5635,NA,NA,NA,19,7651,5450,6522,0.641,-1.083,0.735,0.396,-1.067,0.568,0.525265471,12,33930,0,33930,0,0.5,0.629074238,0.491827098,0.190546529,402.396375,18.6,20.6,13.6,13.4,0.989492754,0.237458806,71
847,NA,NA,NA,24,5585,4792,5479,0.812,-0.797,0.967,0.882,-0.862,0.934,0.47091801,31,6120,680,6120,680,NA,0.944021589,0.764705882,0.384615385,0,NA,NA,NA,NA,0.89243277,0.1899089,50
2467,680,710,32,15,13227,10225,11984,0.641,-1.083,0.735,0.396,-1.067,0.568,0.626434047,12,45600,1404,45600,1404,0.692,0.181482418,0.377121249,0.168419336,11620.4101,NA,NA,NA,NA,1.003288601,0.252656622,91
1531,620,600,26,18,8475,7258,7873,0.641,-1.083,0.735,0.396,-1.067,0.568,0.326337602,19,3853,1902,16199,2519,NA,0.280063669,0.645337564,0.270554493,334.033367,18.6,20.6,13.6,13.4,0.975838648,0.218213697,80
5728,610,610,28,16,10609,9152,9907,0.641,-1.083,0.735,0.396,-1.067,0.568,0.682707154,17,27986,750,27986,750,NA,0.828268151,0.52541335,0.192890443,644.1993236,18.1,22.1,13.3,12.7,0.837474216,0.25825307,75
664,600,570,27,19,7691,7474,7587,0.641,-1.083,0.735,0.396,-1.067,0.568,0.417285618,12,28100,420,28100,420,NA,0.735004125,0.933747412,0.373244642,4.625703354,17.6,24,13.2,13.9,1.006798097,0.173756471,75
6688,NA,NA,NA,30,8540,7980,8377,0.641,-1.083,0.735,0.396,-1.067,0.568,0.513703994,11,39510,3530,39510,3530,NA,0.664671957,0.781392694,0.259313367,0,NA,NA,NA,NA,1.040749796,0.234925607,87
7856,NA,NA,NA,18,9621,7936,8797,0.641,-1.083,0.735,0.396,-1.067,0.568,0.399318375,10,46520,0,46520,0,NA,0.600822095,0.606244261,0.162980915,0,NA,NA,NA,NA,1.006287511,0.238568588,83
6792,550,540,26,18,8128,7208,7732,0.641,-1.083,0.735,0.396,-1.067,0.568,0.652066603,16,20760,370,20760,370,NA,0.880815537,0.697400578,0.194329404,0,NA,NA,NA,NA,0.994759793,0.182494659,72
6145,NA,NA,NA,24,3702,4338,3843,0.641,-1.083,0.735,0.396,-1.067,0.568,0.641304348,6,21000,100,21000,100,NA,0.746827767,1,1,0,15.2,36.3,13.3,15.2,0.736,0.326086957,100
662,620,630,28,15,10527,8181,9468,0.641,-1.083,0.735,0.396,-1.067,0.568,0.509772645,22,4559,1851,15473,1851,0.846,0.207394579,0.466326673,0.303595506,6642.311108,17.3,23.1,13.6,14.2,0.935217599,0.249984049,90
6064,520,530,21,18,10782,9506,10232,0.641,-1.083,0.735,0.396,-1.067,0.568,0.835542072,14,28800,0,28800,0,NA,0.732532218,0.541267943,0.190055249,0,13.9,29.6,14.2,14.8,1.185725104,0.136037043,70
5972,NA,NA,NA,18,10676,9759,10234,0.641,-1.083,0.735,0.396,-1.067,0.568,0.350217391,13,42890,350,42890,350,0.364,0.656185146,0.655976917,0.102174186,80.37347826,NA,NA,NA,NA,1.040723982,0.232608696,79
757,550,540,24,22,7534,6814,7242,0.641,-1.083,0.735,0.396,-1.067,0.568,0.396431925,21,23160,1000,23160,1000,NA,0.710811969,0.458507757,0.562835661,0,15.1,22.7,14.1,14.8,1.35015213,0.122629108,71
6680,580,580,27,18,9200,8389,8842,0.641,-1.083,0.735,0.396,-1.067,0.568,0.440057351,17,25858,1882,25858,1882,NA,0.692875764,0.482979897,0.19784098,55.10587846,17.3,23.1,13.6,14.2,1.03492752,0.212970111,74
777,490,510,20,24,3579,3891,3671,0.641,-1.083,0.735,0.396,-1.067,0.568,0.388548057,13,9990,1050,9990,1050,NA,0.458737869,0.647577093,0.659863946,0,18.6,20.6,13.6,13.4,1.058441558,0.163599182,34
7412,480,490,20,20,4868,4589,4754,0.641,-1.083,0.735,0.396,-1.067,0.568,0.616005874,11,20112,600,20112,600,NA,0.649726551,0.435897436,0.535294118,0,NA,NA,NA,NA,0.993435449,0.232745962,53
5311,570,560,26,17,8263,7219,7780,0.641,-1.083,0.735,0.396,-1.067,0.568,0.345480418,22,3735,2041,16004,2654,0.455,0.261520873,0.408294314,0.420380079,1122.444534,NA,NA,NA,NA,1.03383651,0.200829054,74
4436,528,520,22,12,5388,5164,5277,0.812,-0.797,0.967,0.882,-0.862,0.934,0.213730895,22,2451,1002,9058,1002,NA,0.193585777,0.656115108,0.673245614,0,NA,NA,NA,NA,0.996006988,0.162114758,64
5394,NA,NA,NA,21,9476,8864,9075,0.812,-0.797,0.967,0.882,-0.862,0.934,0.663190824,10,38232,240,38232,240,NA,0.869631314,0.646890636,0.300552486,0,NA,NA,NA,NA,1.033405172,0.194994786,85
6058,488,488,20,19,6117,6117,6117,0.812,-0.797,0.967,0.882,-0.862,0.934,0.932641175,19,3888,1602,14142,1602,0.556,0.197898691,0.496740995,0.30179558,311.7531021,12.3,24.2,15.9,16.4,0.88562458,0.182831096,67
7311,NA,NA,NA,9,3716,4547,4177,0.812,-0.797,0.967,0.882,-0.862,0.934,0.602272727,10,15770,0,15770,0,NA,0.274425032,1,0.197831978,0,NA,NA,NA,NA,1.057057057,0.159090909,43
6820,550,530,23,18,6595,5750,6097,0.812,-0.797,0.967,0.882,-0.862,0.934,0.423608607,16,3886,1474,14142,1474,NA,0.357261222,0.80375357,0.489340102,9.665825219,13.9,20.7,14,14.3,0.989767995,0.169130905,74
7440,630,610,29,21,8329,7282,7827,0.812,-0.797,0.967,0.882,-0.862,0.934,0.196218487,12,33330,226,33330,226,0.9,0.211339383,0.62093759,0.24733673,141.9067227,NA,NA,NA,NA,1.02896671,0.232773109,85
4335,NA,NA,NA,10,3757,5235,4311,0.812,-0.797,0.967,0.882,-0.862,0.934,0.614420063,10,12450,495,12450,495,NA,0.869409352,0.789473684,0.8,0,14.9,17.4,11.8,12.1,1.012698413,0.087774295,100
3203,510,490,21,2,5905,5972,5942,0.812,-0.797,0.967,0.882,-0.862,0.934,0.338705485,19,2451,1370,9432,1370,NA,0.187187174,0.952072539,0.585034014,0,NA,NA,NA,NA,1.038046411,0.148167403,57
8260,NA,NA,NA,22,6747,6274,6497,0.812,-0.797,0.967,0.882,-0.862,0.934,0.790438617,19,3886,1454,14142,1454,NA,0.235792059,0.409150327,0.620873269,3.026688327,NA,NA,NA,NA,0.995150115,0.147714087,71
1360,550,540,23,18,6840,5954,6454,0.812,-0.797,0.967,0.882,-0.862,0.934,0.476607624,17,4181,1850,14755,1850,NA,0.382655858,0.53164557,0.561904762,16.8512707,13.6,20.3,13.9,14.2,1.020933661,0.167886022,73
4014,670,630,29,22,7673,6440,7380,0.812,-0.797,0.967,0.882,-0.862,0.934,0.148695652,13,31320,910,31320,910,NA,0.533848446,0.962418301,0.44991511,0,NA,NA,NA,NA,0.946502058,0.225217391,86
494,540,530,21,22,5225,4903,5100,0.812,-0.797,0.967,0.882,-0.862,0.934,0.280683031,14,18990,340,18990,340,NA,0.498457148,0.405483405,0.423487544,0,NA,NA,NA,NA,1.028540066,0.141942369,55
6222,730,770,33,15,14926,11688,13527,0.812,-0.797,0.967,0.882,-0.862,0.934,0.563257895,9,47300,654,47300,654,NA,0.08015939,0.252911062,0.269497916,29036.83289,14.9,17.4,11.8,12.1,1.016411811,0.271966799,94
6021,470,470,19,22,6295,6058,6207,0.812,-0.797,0.967,0.882,-0.862,0.934,0.942137954,19,3886,1708,3886,1708,0.455,0.124993435,0.26451208,0.290628707,2120.037921,NA,NA,NA,NA,1.020006669,0.175547565,75
3093,730,770,34,15,13138,10334,12361,0.812,-0.797,0.967,0.882,-0.862,0.934,0.538252792,20,9812,2400,30004,2400,0.692,0.230602173,0.257730608,0.365658363,26535.14974,14.9,17.4,11.8,12.1,1.066847302,0.217305083,97
7930,610,610,26,18,7165,6479,6788,0.812,-0.797,0.967,0.882,-0.862,0.934,0.191161616,17,7180,2022,25528,2022,NA,0.376685658,0.845226131,0.410523187,72.63181818,NA,NA,NA,NA,1.006737003,0.201767677,85
5223,590,600,26,17,7146,6268,6723,0.812,-0.797,0.967,0.882,-0.862,0.934,0.389165471,22,4181,2092,14755,2092,0.417,0.313079139,0.645515558,0.56710775,736.9273901,NA,NA,NA,NA,0.999704753,0.174500042,81
7613,590,590,26,15,9540,7565,8592,0.812,-0.797,0.967,0.882,-0.862,0.934,0.692232959,20,6846,2128,21414,2128,0.25,0.280152158,0.588390017,0.414180268,4375.677397,14.9,17.4,11.8,12.1,0.989297589,0.197011869,83
8202,670,670,31,15,11517,9859,10885,0.812,-0.797,0.967,0.882,-0.862,0.934,0.313259959,18,9364,2270,27574,2270,0.615,0.289223356,0.538997092,0.444162852,10041.70361,13.7,20,13.9,13.9,1.025583668,0.260460802,95
7778,490,480,20,12,5524,5312,5412,0.812,-0.797,0.967,0.882,-0.862,0.934,0.484854859,20,2451,1100,9058,1100,NA,0.145650534,0.543341404,0.774509804,9.132309634,NA,NA,NA,NA,0.996854687,0.128733698,62
2670,550,540,24,22,6345,6075,6205,0.812,-0.797,0.967,0.882,-0.862,0.934,0.327910959,11,28160,330,28160,330,NA,0.457249877,0.577168367,0.26519337,0,NA,NA,NA,NA,1.03180212,0.202054795,66
2276,510,510,22,21,7965,6699,7387,0.812,-0.797,0.967,0.882,-0.862,0.934,0.477800546,12,10170,1050,10170,1050,NA,0.895435842,0.921428571,0.496124031,191.5461066,NA,NA,NA,NA,0.950958103,0.181352459,74
6092,NA,NA,NA,22,5100,6448,6033,0.812,-0.797,0.967,0.882,-0.862,0.934,0.947132616,17,13000,830,13000,830,NA,0.971319095,0.960629921,0.532786885,0,14.9,17.4,11.8,12.1,1.278350515,0.164874552,24
3752,640,650,29,18,8594,7867,8217,0.812,-0.797,0.967,0.882,-0.862,0.934,0.533209571,13,34830,300,34830,300,0.545,0.556549329,0.693548387,0.24686941,3162.952248,11.8,25.3,16.4,17.5,0.992628993,0.246183993,88
6734,620,610,27,21,7121,6086,6703,0.812,-0.797,0.967,0.882,-0.862,0.934,0.719182201,16,35000,280,35000,280,NA,0.50390725,0.804026051,0.245213549,0,14.9,17.4,11.8,12.1,1.132062628,0.113048707,74
2320,420,410,17,22,4549,4250,4455,0.812,-0.797,0.967,0.882,-0.862,0.934,0.979768786,10,12705,1519,12705,1519,0.7,0.352632665,0.245823984,0.105476673,0,13.9,21.5,14.3,14.7,0.571428571,0.121387283,35
5603,550,540,24,18,6268,5887,6056,0.812,-0.797,0.967,0.882,-0.862,0.934,0.256262695,11,23112,0,23112,0,NA,0.76247564,0.571535581,0.359108781,0,NA,NA,NA,NA,0.977174992,0.275897089,68
4730,610,580,27,30,9069,8594,8876,0.812,-0.797,0.967,0.882,-0.862,0.934,0.505370016,19,35190,500,35190,500,NA,0.794471927,0.717143873,0.275635462,0,13.9,20.7,14,14.3,1.041446411,0.193835516,85
3507,440,440,18,21,5969,5433,5714,0.812,-0.797,0.967,0.882,-0.862,0.934,0.948943985,19,3886,1758,14142,1758,0.3,0.137911554,0.507848569,0.595909091,317.7911846,13.9,20.7,14,14.3,0.986949429,0.106152433,60
947,560,510,23,21,4919,5297,5089,0.812,-0.797,0.967,0.882,-0.862,0.934,0.404432133,14,21300,430,21300,430,0,0.409984171,0.611538462,0.286612758,0,NA,NA,NA,NA,0.940104167,0.243767313,59
