NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT
6968,600,590,26,18,8785,6959,7831,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.336977817,15,6384,1308,16680,1308,NA,0.571876848,0.920636835,0.216166645,375.2460343,24.9,1.063302197,0.132465398,68
7911,640,660,30,15,11561,9243,10687,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.296954524,18,9312,1779,32346,1779,0.308,0.395348769,0.796201117,0.248907422,9695.740983,22.6,1.00952619,0.196704173,86
739,NA,NA,NA,21,11250,9938,10644,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.385160484,10,48576,420,48576,420,NA,0.464329799,0.17133995,0.422157857,801.6723635,24.9,0.979183673,0.220508545,96
7447,690,730,32,16,11344,9292,10786,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.287238708,16,15225,2128,32700,2128,0.727,0.45139461,0.376701838,0.226564265,8550.52887,NA,1.019219309,0.202748136,94
712,620,630,28,15,10220,8268,9422,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.283555001,18,8301,2257,25010,2257,0.538,0.363589646,0.808202199,0.315863173,6404.406999,22.6,1.01289711,0.197912826,87
2073,660,660,30,16,11261,9538,10495,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.329144827,11,43164,1014,43164,1014,NA,0.649471241,0.72745411,0.130371183,1065.02829,25.9,1.001798302,0.298484957,86
4890,550,580,24,21,7558,6608,7078,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.457928419,17,5856,1744,16072,1744,0.636,0.224137748,0.85958132,0.304608468,104.6046457,NA,0.958645762,0.153827921,63
6605,540,540,23,21,6858,6312,6609,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.275933221,22,6706,768,17304,768,0.818,0.413749677,0.830584708,0.38267148,52.39701745,NA,0.941041483,0.15878822,70
7289,560,550,23,22,6714,5887,6302,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.394859637,18,5222,1198,18859,1198,NA,0.546424052,0.652181097,0.465163415,0.64228193,25.9,0.950803249,0.130691653,70
4725,NA,NA,NA,18,5884,6243,6075,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.301075269,8,30400,180,30400,180,NA,0.864036655,0.79558011,0.3125,0,22.6,0.995539697,0.252688172,78
682,580,580,25,17,8299,6979,7624,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.408394034,18,6372,1794,17958,1794,0.545,0.503597485,0.893462131,0.321999373,213.0199792,26.7,0.942156863,0.19556018,72
3980,550,545,23,20,6912,6117,6546,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.497930021,16,6159,2123,19493,2123,0.857,0.366365306,0.958886371,0.133862255,90.93916934,29,1.125338142,0.062900641,64
2408,690,710,32,21,9141,7468,8639,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.350708502,8,.,.,.,.,0.571,NA,0.170905503,0.796664529,146.847166,NA,0.992216922,0.214827935,94
7712,580,560,23,21,6625,6081,6404,-1.106,-1.898,1.848,0.061,-1.178,1.936,0.433711048,16,5844,2607,16848,2607,0.364,0.403793502,0.976088289,0.293341709,53.88186969,NA,1.168100596,0.124929178,69
8070,510,500,23,18,7887,7025,7516,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.6615409,16,28800,2050,28800,2050,NA,0.805056209,0.517678651,0.118731988,105.7387445,32.5,1.073154134,0.20307546,56
6263,550,550,24,18,9279,8895,9118,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.332314744,15,4968,4332,16078,5492,0.364,0.274054113,0.586691227,0.267464678,143.5462185,33.1,1.00840395,0.184735051,78
6451,NA,NA,NA,21,10455,9218,9833,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.290854573,9,49030,320,49030,320,NA,0.50060423,0.399652644,0.232737808,949.5252374,NA,0.978962818,0.220889555,90
173,650,690,31,15,13224,11050,12351,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.420002076,17,10524,2842,32066,2842,0.462,0.129171304,0.531705644,0.202925046,5841.759747,NA,1.020187048,0.279517072,92
7240,NA,NA,NA,20,8885,8584,8745,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.307326668,16,4968,5048,16078,6208,NA,0.193786477,0.63556797,0.288602403,239.8895263,NA,0.985144518,0.182920833,73
8219,NA,NA,NA,18,11072,10133,10537,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.340705723,12,44250,625,44250,625,NA,0.617432148,0.649670289,0.138098642,1116.495019,NA,1.045727401,0.217288536,89
8077,580,580,25,18,7908,7205,7624,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.473630832,9,33740,2720,33740,2720,NA,0.609706883,0.635062612,0.151382368,356.2091503,NA,1.000450958,0.196078431,74
4234,NA,NA,NA,22,6960,7054,7005,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.390103567,14,29160,1840,29160,1840,NA,0.510501891,0.736975858,0.263793103,0,NA,0.934408602,0.203682394,81
4516,580,580,26,18,10142,8624,9622,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.469535909,16,34330,1320,34330,1320,0.636,0.640537128,0.821176033,0.140947201,0,NA,1.009025507,0.302826031,79
6137,500,510,21,22,5950,6209,6109,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.642578633,19,15258,0,15258,0,NA,0.935195399,0.811328613,0.501026694,0,34.6,1.019207842,0.091759813,38
1500,530,520,22,18,8178,7922,8002,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.456610918,11,34530,1670,34530,1670,NA,0.608526455,0.926764314,0.306034483,0,NA,1.001263823,0.286841275,68
8069,480,550,NA,9,5999,6108,6081,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.391170431,10,15725,350,15725,350,NA,0.922862505,0.853333333,0.21875,0,32.5,0.99591002,0.160164271,NA
6241,NA,NA,NA,21,11250,9348,10336,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.359908011,10,48446,2330,48446,2330,0.875,0.41644948,0.33412604,0.221035983,732.8455347,38.9,1,0.209275585,88
2155,660,690,31,22,8937,7651,8277,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.348214286,8,0,942,0,942,0.5,0.144286485,0.199178645,0.693298969,0,NA,0.993348115,0.244419643,90
6299,NA,NA,NA,21,12406,10481,11530,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.462175278,8,48704,270,48704,270,NA,0.412480993,0.221950723,0.347247706,2220.09706,NA,0.988989272,0.251213246,95
1142,NA,NA,NA,19,9661,9070,9347,-0.953,-1.17,0.065,-1.009,-1.223,0.132,0.35579782,14,4968,4548,16078,5708,0.5,0.287512609,0.572874881,0.226742247,91.19878239,26.2,0.98452746,0.158006513,76
4757,480,490,21,19,7460,6867,7202,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.874571486,15,6702,830,15308,830,0.091,0.19528465,0.444294313,0.247995576,2570.297641,NA,1.021000618,0.130671506,72
2935,640,660,29,15,13101,10896,12188,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.305090272,16,11230,1290,30130,1290,0.364,0.413251776,0.665929826,0.270806929,5590.559359,NA,1.042574888,0.22353996,92
984,NA,NA,NA,29,7625,7385,7529,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.815849057,19,22950,0,22950,0,NA,0.775144014,0.441860465,0.350877193,0,38.3,1.037588097,0.201132075,70
2879,470,470,19,22,7393,6962,7134,-0.789,-0.908,0.494,-0.475,-0.554,0.389,0.614699332,13,25020,0,25020,0,0.846,0.629449503,0.625524562,0.189423836,0,NA,0.933471933,0.116926503,54
2983,690,650,30,17,12304,10048,11203,NA,NA,NA,NA,NA,NA,0.514563802,12,42556,547,42556,547,NA,0.68493048,0.350164326,0.304948805,3755.743219,31.1,1.014152998,0.280541043,88
627,420,508,21,20,9946,10028,9996,NA,NA,NA,NA,NA,NA,0.504515352,6,15078,526,15078,526,0,0.131807084,0.619164619,0.71031746,4004.297411,31.1,0.950228833,0.252859723,67
4215,690,700,31,15,14446,11967,13364,NA,NA,NA,NA,NA,NA,0.492438115,13,48222,58,48222,58,NA,0.489706926,0.464586379,0.280924479,6357.375381,31.1,1.030542354,0.303255341,94
2377,750,750,34,15,15332,12297,13979,NA,NA,NA,NA,NA,NA,0.492590176,11,48048,563,48048,563,0.364,0.439019815,0.17239963,0.466646814,7863.873614,31.1,1.002007938,0.289635567,96
340,610,610,27,16,9438,8617,9092,NA,NA,NA,NA,NA,NA,0.969493088,11,22737,1233,22737,1233,0.091,0.210935029,0.490404274,0.225389995,3905.529954,31.1,0.995869665,0.203410138,89
7237,NA,NA,NA,18,5984,6487,6322,NA,NA,NA,NA,NA,NA,0.956669179,12,22370,410,22370,410,NA,0.750588822,0.940488842,0.268926554,0,31.1,0.932209343,0.169178598,69
1091,510,510,21,17,8107,7496,7762,0.631,-1.083,0.733,0.37,-1.067,0.525,0.767320261,12,28800,0,28800,0,NA,0.812494095,0.55059761,0.208876025,0,31.1,0.938119045,0.272096531,65
3247,540,550,24,17,5395,5190,5306,0.631,-1.083,0.733,0.37,-1.067,0.525,0.632772021,18,33450,1750,33450,1750,NA,0.750243251,0.759681698,0.180167598,0,24.2,1.135711659,0.249676166,73
7540,NA,NA,NA,19,5646,6665,6401,0.631,-1.083,0.733,0.37,-1.067,0.525,0.935585232,17,11628,756,11628,756,NA,0.814386436,0.72,0.833333333,0,31.1,1.035801465,0.211311862,50
6584,520,550,22,24,7114,6781,6959,0.631,-1.083,0.733,0.37,-1.067,0.525,0.283950617,13,13200,1070,13200,1070,NA,0.628223901,0.391941392,0.644859813,0,NA,0.740853659,0.205761317,67
5457,630,640,28,15,10198,7959,9257,0.631,-1.083,0.733,0.37,-1.067,0.525,0.45629745,30,4478,1890,19810,2657,0,0.298681434,0.485747217,0.379246484,1843.906101,32.8,1.019376054,0.219319225,89
4860,610,600,28,21,7727,6061,6989,0.631,-1.083,0.733,0.37,-1.067,0.525,0.250104384,12,39684,336,39684,336,NA,0.621111598,0.717174012,0.15457713,173.7156576,NA,0.911686334,0.211691023,81
6620,430,455,18,22,4957,4829,4892,0.631,-1.083,0.733,0.37,-1.067,0.525,0.853312907,15,12325,200,12325,200,NA,0.402701837,0.537130928,0.143808995,0,33.7,2.653455285,0.047874378,41
3961,540,530,23,17,8714,7806,8287,0.631,-1.083,0.733,0.37,-1.067,0.525,0.927937337,16,3152,2633,14524,3201,0.091,0.150563482,0.514060357,0.49533022,2357.498172,30.3,0.957340443,0.187902524,85
6975,560,550,25,23,7257,6259,6993,0.631,-1.083,0.733,0.37,-1.067,0.525,0.195540309,13,15214,860,15214,860,NA,0.430953698,0.811447811,0.751037344,0,NA,1.008650519,0.23670669,77
6946,NA,NA,NA,-3,4554,4794,4767,0.631,-1.083,0.733,0.37,-1.067,0.525,0.929723502,38,NA,NA,NA,NA,NA,0.722505916,0.722044728,0.508849558,0,31.3,0.937365011,0.384792627,68
3340,520,500,21,26,7812,6660,7013,0.631,-1.083,0.733,0.37,-1.067,0.525,0.577743902,8,12450,580,12450,580,NA,0.759794167,0.603174603,0.710526316,0,32.8,0.933807829,0.190167683,56
1774,590,580,26,16,10641,8942,9923,0.631,-1.083,0.733,0.37,-1.067,0.525,0.885810143,25,4721,1835,16529,2425,0.417,0.313233819,0.503964182,0.388858042,1647.441557,31.1,1.025150473,0.18347662,88
6736,NA,NA,NA,20,7116,7519,7258,0.631,-1.083,0.733,0.37,-1.067,0.525,0.992605233,15,12384,2896,12384,2896,NA,0.552148769,0.24348167,0.308373591,0,38.1,0.973961219,0.134243458,62
7053,620,610,29,22,6913,6695,6809,0.631,-1.083,0.733,0.37,-1.067,0.525,0.29287419,13,30810,650,30810,650,NA,0.612847865,0.453311793,0.248752673,0,32.2,1.018049288,0.21581998,80
3048,640,640,29,15,11156,8762,10204,0.631,-1.083,0.733,0.37,-1.067,0.525,0.363385228,25,4640,1867,19084,2589,0.769,0.223168935,0.559004962,0.365839031,3625.890593,30.3,0.999229666,0.248774011,93
5635,NA,NA,NA,19,7638,6562,7085,0.631,-1.083,0.733,0.37,-1.067,0.525,0.53442029,14,32620,0,32620,0,0.818,0.568361429,0.535103865,0.23046683,625.6188406,33.7,0.976472669,0.232427536,68
847,NA,NA,NA,24,5543,4792,5449,0.812,-0.778,0.941,0.884,-0.862,0.949,0.464040025,23,5856,480,5856,480,NA,0.93858932,1,1,0,NA,0.967917676,0.157598499,100
2467,690,700,32,15,12786,9718,11529,0.631,-1.083,0.733,0.37,-1.067,0.525,0.612899804,12,44400,1324,44400,1324,0.615,0.179448734,0.377868877,0.165030092,11073.18188,NA,1.016005605,0.259693417,92
1531,630,610,27,18,8513,7233,7888,0.631,-1.083,0.733,0.37,-1.067,0.525,0.316482605,18,3853,1902,16199,2519,NA,0.269945268,0.566042928,0.255550154,213.3082906,33.7,0.994944545,0.210867424,80
5728,605,620,29,16,10298,9117,9731,0.631,-1.083,0.733,0.37,-1.067,0.525,0.70330347,16,26910,750,26910,750,NA,0.824613586,0.592430187,0.255940787,432.3072565,31.4,0.935647415,0.219482159,80
664,590,590,26,19,7525,7262,7400,0.631,-1.083,0.733,0.37,-1.067,0.525,0.420122366,13,26750,400,26750,400,NA,0.745537208,0.928856383,0.394416607,6.302968502,30.3,1.000907235,0.168819397,75
6688,NA,NA,NA,30,8350,7850,8199,0.631,-1.083,0.733,0.37,-1.067,0.525,0.451507742,11,38710,3310,38710,3310,NA,0.57883814,0.76541555,0.267950963,0,NA,0.973809524,0.219233904,84
7856,NA,NA,NA,18,9310,7647,8572,0.631,-1.083,0.733,0.37,-1.067,0.525,0.398971135,10,44760,0,44760,0,NA,0.513933299,0.603819586,0.165881561,0,NA,1.024297424,0.238068019,89
6792,NA,NA,NA,18,8238,7093,7727,0.631,-1.083,0.733,0.37,-1.067,0.525,0.645168383,15,20150,370,20150,370,NA,0.859972935,0.725226391,0.235105244,0,NA,1.007755087,0.181538349,71
6145,NA,NA,NA,24,3851,4212,3941,0.631,-1.083,0.733,0.37,-1.067,0.525,0.488,10,21000,100,21000,100,NA,0.761246242,1,1,0,31.1,1.237623762,0.248,100
662,630,640,28,15,10414,8153,9382,0.631,-1.083,0.733,0.37,-1.067,0.525,0.475435596,24,4559,1851,15473,1851,0.615,0.205986607,0.446352779,0.30694383,5723.052868,32,1.077519878,0.23261596,88
6064,520,510,22,18,10281,9730,10047,0.631,-1.083,0.733,0.37,-1.067,0.525,0.850624763,12,27960,0,27960,0,NA,0.76856786,0.489171975,0.25390625,21.06664142,38.1,0.997733283,0.127981825,57
5972,NA,NA,NA,18,10437,9863,10179,0.631,-1.083,0.733,0.37,-1.067,0.525,0.341628959,13,41240,350,41240,350,0.273,0.625976305,0.63471826,0.138081191,85.93755656,NA,1.01772968,0.230316742,77
757,550,530,23,22,7577,6625,7214,0.631,-1.083,0.733,0.37,-1.067,0.525,0.378803245,20,21840,1000,21840,1000,NA,0.693773791,0.464818206,0.550928531,0,32.2,1.006122449,0.151369168,67
6680,580,590,26,18,8945,8466,8739,0.631,-1.083,0.733,0.37,-1.067,0.525,0.439904121,17,25202,1842,25202,1842,NA,0.677173792,0.507398109,0.189598905,67.00490812,32,1.057325609,0.201004452,75
777,500,470,20,24,3346,3738,3465,0.631,-1.083,0.733,0.37,-1.067,0.525,0.376623377,18,9990,1050,9990,1050,NA,0.400325752,0.863414634,0.548022599,0,33.7,1.203125,0.114718615,59
7412,470,490,20,20,4805,4638,4734,0.631,-1.083,0.733,0.37,-1.067,0.525,0.607585704,17,19154,600,19154,600,NA,0.579734815,0.512,0.70625,0,NA,0.996366279,0.228300511,72
5311,570,550,26,17,8380,6997,7771,0.631,-1.083,0.733,0.37,-1.067,0.525,0.33529487,22,3735,2041,16004,2654,NA,0.248852139,0.415399775,0.460521857,623.6092491,NA,0.996621406,0.181207624,72
4436,520,520,22,12,5182,4981,5083,0.812,-0.778,0.941,0.884,-0.862,0.949,0.217369603,22,2451,1002,9058,1002,NA,0.120410465,0.773087071,0.666016577,0,NA,1.000499376,0.158722236,61
5394,NA,NA,NA,21,9313,8848,9013,0.812,-0.778,0.941,0.884,-0.862,0.949,0.66487069,9,36996,240,36996,240,NA,0.270938374,0.617385352,0.301552106,0,NA,0.966666667,0.198275862,87
6058,480,470,19,19,5552,5757,5640,0.812,-0.778,0.941,0.884,-0.862,0.949,0.925095313,18,3888,1602,14136,1602,0.6,0.220637142,0.637067395,0.339528234,357.5333034,44.4,0.93245504,0.165732227,78
7311,NA,NA,NA,9,3514,3694,3591,0.812,-0.778,0.941,0.884,-0.862,0.949,0.636636637,13,14444,480,14444,480,NA,0.248118156,0.9925,0.410579345,0,NA,0.965217391,0.135135135,59
6820,550,530,23,18,6251,5573,5857,0.812,-0.778,0.941,0.884,-0.862,0.949,0.407495538,17,3886,1474,14142,1474,NA,0.306732343,0.739492301,0.504220597,4.943723974,41,0.987893747,0.171921475,70
7440,630,610,29,21,8056,7121,7637,0.812,-0.778,0.941,0.884,-0.862,0.949,0.172935581,12,31770,226,31770,226,0.7,0.542603152,0.553715206,0.238886581,152.6225681,NA,0.987617421,0.196281885,83
4335,NA,NA,NA,10,4267,3792,4056,0.812,-0.778,0.941,0.884,-0.862,0.949,0.584126984,12,12450,450,12450,450,NA,0.922840901,0.740740741,0.85,0,37.6,0.931952663,0.104761905,0
3203,530,510,22,2,5973,5745,5851,0.812,-0.778,0.941,0.884,-0.862,0.949,0.326767404,19,2451,1520,9058,1520,NA,0.135989762,0.949884348,0.573863636,0,NA,0.997845988,0.11575823,65
8260,NA,NA,NA,22,6641,6010,6313,0.812,-0.778,0.941,0.884,-0.862,0.949,0.775635104,18,3886,1454,14142,1454,NA,0.299919132,0.385724585,0.572897196,4.120438799,NA,0.958813109,0.145612009,69
1360,550,540,23,18,6638,5750,6258,0.812,-0.778,0.941,0.884,-0.862,0.949,0.474889435,17,4181,1698,14755,1698,NA,0.367643477,0.556857776,0.580773606,21.98181818,38.3,1.009925558,0.154496314,71
4014,650,630,29,22,7664,6438,7385,0.812,-0.778,0.941,0.884,-0.862,0.949,0.144855967,13,30440,880,30440,880,NA,0.469465722,0.939837398,0.446366782,0,NA,0.994271686,0.220576132,85
494,540,530,NA,22,5208,4812,5035,0.812,-0.778,0.941,0.884,-0.862,0.949,0.263446762,12,18540,330,18540,330,NA,0.528202141,0.338780641,0.437847866,0,NA,1.036405006,0.185510428,63
6222,720,770,33,15,14694,11218,13190,0.812,-0.778,0.941,0.884,-0.862,0.949,0.552069602,8,45700,614,45700,614,NA,0.09049473,0.236726527,0.279736137,27727.65621,37.6,0.957103205,0.270432375,94
6021,480,470,20,22,3906,3999,3940,0.812,-0.778,0.941,0.884,-0.862,0.949,0.962654218,17,3886,1708,14142,1708,0.556,0.114479272,0.205076142,0.434653465,2053.113038,NA,0.852957907,0.18672891,78
3093,730,770,33,15,12893,9885,12149,0.812,-0.778,0.941,0.884,-0.862,0.949,0.51930072,19,9812,2392,30004,2392,0.25,0.203771124,0.3216996,0.352022792,27357.85617,37.6,1.102643857,0.210897483,97
7930,620,610,27,18,6984,6245,6576,0.812,-0.778,0.941,0.884,-0.862,0.949,0.188763188,17,7180,1990,25528,1990,NA,0.374337652,0.756552419,0.491339107,76.04677768,NA,1.041297154,0.213677387,86
5223,590,590,25,17,6975,6089,6549,0.812,-0.778,0.941,0.884,-0.862,0.949,0.383103463,21,4181,2092,14755,2092,0.692,0.323133125,0.602297485,0.574646498,785.6481927,NA,0.99739178,0.178033658,82
7613,580,590,25,15,9537,7489,8580,0.812,-0.778,0.941,0.884,-0.862,0.949,0.669290316,21,6846,2128,21414,2128,0.462,0.297899476,0.566499642,0.43555724,4062.550213,37.6,1.001691343,0.195241064,80
8202,660,670,30,15,11242,9737,10676,0.812,-0.778,0.941,0.884,-0.862,0.949,0.303969968,18,9364,2258,27574,2258,0.769,0.271755271,0.528776487,0.454498449,9598.812429,38,1.010890755,0.253959683,95
7778,490,470,20,12,5308,5150,5229,0.812,-0.778,0.941,0.884,-0.862,0.949,0.47284546,20,2451,1100,9058,1100,NA,0.16095387,0.56733871,0.759061834,10.11197316,NA,0.954563651,0.113860348,71
2670,545,550,24,22,6179,5744,5956,0.812,-0.778,0.941,0.884,-0.862,0.949,0.310070671,12,27210,330,27210,330,NA,0.510099508,0.57254902,0.307077626,0,NA,1.063909774,0.183745583,67
2276,NA,NA,NA,21,6649,6606,6629,0.812,-0.778,0.941,0.884,-0.862,0.949,0.554075999,13,9810,1050,9810,1050,NA,0.910976777,0.588039867,0.525423729,168.4085742,NA,0.983391888,0.157843456,62
6092,NA,NA,NA,22,5411,5030,5145,0.812,-0.778,0.941,0.884,-0.862,0.949,0.946162658,15,12900,770,12900,770,NA,0.888028666,0.853773585,0.309392265,0,37.6,1.254310345,0.172966781,43
3752,650,660,30,18,8455,7750,8118,0.812,-0.778,0.941,0.884,-0.862,0.949,0.533067158,13,34150,300,34150,300,0.455,0.541892651,0.668787015,0.272548377,3121.624283,44.8,1.011494253,0.234336609,87
6734,630,600,28,21,6854,6119,6568,0.812,-0.778,0.941,0.884,-0.862,0.949,0.724302246,15,33520,280,33520,280,NA,0.370275959,0.784682081,0.150092081,0,37.6,1.284090909,0.129339687,73
2320,420,410,17,22,4987,4673,4880,0.812,-0.778,0.941,0.884,-0.862,0.949,0.983484723,9,12705,1519,12705,1519,0.7,0.414707773,0.306332454,0.112833764,0,40.4,1.100909091,0.083402147,32
5603,550,550,24,18,6194,6155,6172,0.812,-0.778,0.941,0.884,-0.862,0.949,0.246113133,11,21990,0,21990,0,NA,0.571447586,0.570044053,0.43431221,0,NA,0.95968254,0.287131988,63
4730,600,580,26,30,8899,8360,8676,0.812,-0.778,0.941,0.884,-0.862,0.949,0.496667433,20,34470,500,34470,500,NA,0.795962112,0.699115944,0.297674419,0,41,1.023925322,0.196812993,85
3507,460,460,19,21,5720,5085,5428,0.812,-0.778,0.941,0.884,-0.862,0.949,0.944172558,21,3886,1758,14142,1758,0.1,0.14139617,0.826440678,0.486464315,259.7165126,41,0.995668652,0.103135762,61
947,530,530,24,21,4849,5439,5144,0.812,-0.778,0.941,0.884,-0.862,0.949,0.383854167,15,20476,370,20476,370,0.2,0.459632368,0.628853268,0.256862745,0,NA,0.956175299,0.2234375,58
8285,570,520,26,22,5322,4852,5182,0.812,-0.778,0.941,0.884,-0.862,0.949,0.217519685,13,20110,600,20110,600,NA,0.399820434,0.454545455,0.434782609,0,NA,1.071729958,0.148622047,66
4254,510,510,22,23,3915,3759,3837,0.812,-0.778,0.941,0.884,-0.862,0.949,0.280155642,16,17250,750,17250,750,NA,0.617733039,0.911340206,0.470588235,0,NA,1.049591599,0.050583658,62
4157,550,530,23,18,6517,5626,6073,0.812,-0.778,0.941,0.884,-0.862,0.949,0.442087493,19,4181,2116,14755,2116,0.75,0.321007347,0.504313444,0.494297933,24.48686142,NA,0.971477467,0.180196712,70
7998,520,500,22,18,6667,5668,6125,0.812,-0.778,0.941,0.884,-0.862,0.949,0.458120023,20,4181,1962,14755,1962,0.857,0.287707478,0.568799188,0.537826378,157.8430745,NA,1.018982756,0.161760523,72
1331,550,530,23,9,6086,6071,6079,0.812,-0.778,0.941,0.884,-0.862,0.949,0.234927235,11,27012,1000,27012,1000,NA,0.396654622,0.521953405,0.281545064,0,NA,1.188632619,0.106029106,74
7144,520,540,22,18,7929,7646,7789,NA,NA,NA,NA,NA,NA,0.824643169,11,21650,130,21650,130,NA,0.700526115,0.8203125,0.341496599,0,30,0.948342541,0.214389747,74
6337,520,530,22,21,9519,9006,9277,NA,NA,NA,NA,NA,NA,0.76478318,13,6912,420,19368,420,NA,0.184821767,0.712524335,0.350637523,3207.374945,NA,0.972731146,0.198204117,63
3526,580,610,25,15,12237,9954,11189,NA,NA,NA,NA,NA,NA,0.7912517,13,10344,820,30696,820,0.231,0.184298631,0.814174252,0.304583932,10807.7082,30,0.978534324,0.215987365,78
788,NA,NA,NA,18,8657,8308,8495,NA,NA,NA,NA,NA,NA,0.706275033,13,22160,280,22160,280,NA,0.8527936,0.913018266,0.16005081,722.4224892,30,0.851458886,0.212579736,70
5575,NA,NA,NA,22,8915,8579,8767,NA,NA,NA,NA,NA,NA,0.892760589,19,6912,240,19368,240,NA,0.267018047,0.70155902,0.404761905,11.00781015,NA,1.119367855,0.131871433,67
1313,NA,NA,NA,10,5361,5471,5443,0.878,-0.881,1.05,0.831,-0.976,0.908,0.272340426,12,NA,NA,NA,NA,NA,NA,1,0.733333333,0,NA,0.907335907,0.472340426,67
4118,610,570,28,24,4445,3450,4224,0.878,-0.881,1.05,0.831,-0.976,0.908,0.153061224,11,11250,415,11250,415,NA,0.557414573,0.981481481,0.547169811,0,NA,1.020833333,0.260204082,55
2584,570,570,26,18,7941,6556,7272,0.878,-0.881,1.05,0.831,-0.976,0.908,0.235162567,17,4768,2108,18818,2108,0.692,0.325709266,0.795733203,0.337904468,771.1520041,NA,0.987664809,0.143987614,76
1509,NA,NA,NA,21,6746,6139,6487,0.878,-0.881,1.05,0.831,-0.976,0.908,0.368155013,10,25400,425,25400,425,NA,0.503590872,0.903664921,0.232908459,0,NA,1.013663535,0.198820556,82
3310,580,570,27,18,5474,5378,5434,0.878,-0.881,1.05,0.831,-0.976,0.908,0.214349178,15,27750,400,27750,400,NA,0.531268173,0.562617999,0.298657718,191.8447357,30.2,0.990975127,0.138605064,77
4409,560,560,25,22,8541,7983,8444,0.878,-0.881,1.05,0.831,-0.976,0.908,0.230015359,25,3830,0,3830,0,NA,0.294728643,0.995885378,0.472332891,0,NA,0.947802579,0.125161511,68
1395,630,670,28,30,9714,9568,9648,-0.235,-1.012,0.473,-0.436,-0.703,0.507,0.580899162,9,43140,820,43140,820,NA,NA,0.664845606,0.20507324,0,34.1,1.02632951,0.211836424,82
