NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
5224,NA,NA,NA,10,7437,5486,6043,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.879297732,25,NA,NA,NA,NA,NA,0.759912718,1,0.511520737,0,14.5,20.8,12,13,0.841230769,0.365032919,68
235,720,760,33,15,14582,11320,13355,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.658574089,9,47562,718,47562,718,0.692,0.243810486,0.180238829,0.331053644,7504.721272,15.1,23.4,13,14.7,1.065537453,0.306731061,97
3711,710,640,31,21,9466,7634,9237,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.268096515,11,24500,0,24500,0,NA,0.301587029,0.827027027,0.581699346,0,NA,NA,NA,NA,0.992021277,0.219839142,97
2108,NA,NA,NA,10,6411,5359,5584,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.797662527,24,NA,NA,NA,NA,NA,0.763546473,1,0.464285714,0,14,29,16.3,19,0.841425937,0.389335281,61
1041,NA,NA,NA,10,5446,5646,5586,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.889809445,18,NA,NA,NA,NA,NA,0.750974167,1,0.33877551,0,NA,NA,NA,NA,0.860912981,0.424192212,80
4887,NA,NA,NA,10,6655,6085,6157,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.614494212,23,NA,NA,NA,NA,NA,NA,0.956521739,0.522727273,0,14.9,17.6,13.2,13.9,0.937264151,0.377453447,75
6485,650,640,29,21,7659,7646,7654,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.336489439,12,38960,1030,38960,1030,NA,0.446560694,0.79362815,0.22468544,280.6846322,17.2,15.6,11.3,11.4,0.969632768,0.273124545,91
2611,580,590,25,21,9794,8246,8993,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.617408124,13,41246,390,41246,390,0.222,0.617770085,0.618762887,0.129290237,530.9980658,17.1,20.2,11.3,12.4,1.004273504,0.228239845,87
972,NA,NA,NA,24,5852,NA,5852,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.087912088,23,12600,700,12600,700,NA,0.630299206,0.72972973,1,0,15.1,23.4,13,14.7,1.281690141,0.073260073,72
5546,520,560,23,19,5979,5714,5861,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.448334138,15,5160,2854,15960,2854,0.364,0.313355842,0.65289548,0.274743104,0,NA,NA,NA,NA,1.000724813,0.181071946,58
297,NA,NA,NA,10,6162,3729,4459,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.265508685,29,11025,0,11025,0,NA,0.7717229,0.814102564,0.417322835,0,19.9,17.8,10.1,11.1,0.820773931,0.285359801,66
6737,600,610,25,16,10330,8808,9568,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.431382211,16,7272,1228,21624,1228,NA,0.137266131,0.729916898,0.25597723,9912.468657,19.9,17.8,10.1,11.1,0.975351025,0.16652001,72
6968,590,600,26,18,7931,5824,6840,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.332034137,15,6168,1292,16200,1292,NA,0.575105473,0.924044002,0.248582766,277.8819972,15.2,13.9,10,10.1,1.075838635,0.135273167,66
7911,630,660,30,15,11296,9013,10452,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.281758596,18,9048,1741,31410,1741,0.167,0.403589482,0.841605435,0.241701672,8802.941371,17.6,10.6,8.7,8.8,0.993927014,0.198244737,84
739,NA,NA,NA,21,11359,9997,10743,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.337142857,10,46000,410,46000,410,NA,0.499641499,0.179031834,0.403379868,659.3016327,15.2,13.9,10,10.1,1.010726073,0.236326531,94
7447,680,720,32,16,11175,8589,10474,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.286799762,16,14790,2128,31470,2128,0.833,0.422607911,0.364748784,0.221950678,8721.915971,NA,NA,NA,NA,0.978853726,0.200536353,94
712,620,630,27,15,10032,8003,9205,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.278049061,16,7868,2029,24048,2029,0.769,0.354938622,0.804803362,0.324753805,6258.894439,18,11.4,9.4,9.5,1.047920053,0.194634343,85
2073,640,660,30,16,10744,8881,9916,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.32052942,11,41112,978,41112,978,NA,0.58254473,0.764886613,0.136189748,1156.280607,19.9,17.8,10.1,11.1,1.013930421,0.288519637,86
4890,632,565,24,21,8153,7266,7697,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.430356737,19,5544,1708,16072,1708,0.273,0.294310997,0.908159082,0.351693002,129.2440354,NA,NA,NA,NA,1.022299652,0.182685753,52
6605,530,540,23,21,6827,6054,6471,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.266460724,23,6357,759,16961,759,0.545,0.399854284,0.822670966,0.382425743,41.80317741,NA,NA,NA,NA,1.002034138,0.125066196,66
7289,590,570,23,22,7840,6977,7415,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.387706179,19,4973,1097,17791,1097,NA,0.553204989,0.651073374,0.475393701,0.67870049,19.9,17.8,10.1,11.1,0.962099828,0.123367562,63
4725,NA,NA,NA,18,6023,5906,5957,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.307760928,9,29800,170,29800,170,NA,0.825402627,0.700636943,0.363636364,0,17.6,10.6,8.7,8.8,0.983333333,0.275646744,70
682,570,590,25,17,8159,7017,7590,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.385555556,17,6024,1709,17568,1709,0.273,0.514902243,0.708849445,0.354710863,230.9127451,16.1,20.7,11.4,12.1,0.957566654,0.188496732,68
3980,540,540,23,20,6865,6111,6532,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.393748121,16,5824,2010,16765,2010,0.933,0.372221486,0.92776204,0.231552163,13.32236249,14.5,24.4,12,13.5,1.059132511,0.072888488,63
2408,680,710,32,21,9009,7175,8503,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.332914888,8,0,0,0,0,0.769,NA,0.165524862,0.805073431,199.0745669,NA,NA,NA,NA,0.966512982,0.255084107,94
7712,550,507,24,21,6632,5896,6316,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.431833223,16,5539,2335,15984,2335,0.364,0.407182172,0.974145121,0.38869863,37.65287889,NA,NA,NA,NA,1.075062255,0.150562541,70
8070,490,490,21,18,7627,6812,7283,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.637801973,17,27900,2020,27900,2020,NA,0.78235045,0.607178631,0.147649161,103.2664171,14.4,23,14.3,14,1.008579272,0.222014291,67
6263,550,560,23,18,8975,8568,8802,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.324952728,15,4600,4277,14886,5726,0.25,0.325945027,0.604429218,0.277125506,128.2646544,14.7,18.3,14,13.7,0.974276747,0.182015547,80
6451,NA,NA,NA,21,10313,9273,9826,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.291585127,9,47420,320,47420,320,NA,0.403064866,0.375973304,0.24704142,961.8395303,NA,NA,NA,NA,0.97519084,0.227495108,91
173,650,690,30,15,12702,10632,11907,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.403070408,16,9858,2842,30038,2842,0.167,0.130274683,0.499648338,0.229573229,6258.732627,NA,NA,NA,NA,1.017743616,0.27778366,93
7240,NA,NA,NA,20,8654,8363,8522,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.296302277,16,4600,4960,14886,6409,NA,0.231863978,0.630992431,0.294235255,306.2874213,NA,NA,NA,NA,0.992308925,0.185047634,77
8219,NA,NA,NA,18,10985,9919,10396,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.422139831,11,43170,600,43170,600,NA,0.508618762,0.715273602,0.147961328,1161.723164,NA,NA,NA,NA,0.970694087,0.23269774,89
8077,550,560,25,18,7763,7056,7472,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.451521984,10,32758,2686,32758,2686,NA,0.547327347,0.72133758,0.116805835,318.151071,NA,NA,NA,NA,1.067131858,0.209582864,74
4234,NA,NA,NA,22,6974,6995,6985,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.349462366,16,28272,1740,28272,1740,NA,0.502233498,0.700389105,0.226388889,0,NA,NA,NA,NA,0.972803347,0.182795699,59
4516,570,590,26,18,10077,8392,9526,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.520078483,15,33330,1300,33330,1300,0.545,0.69322631,0.808572063,0.167673716,0,NA,NA,NA,NA,1.024661574,0.247220405,80
6137,480,480,21,22,6139,5462,5732,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.676778381,21,15258,0,15258,0,NA,0.937085228,0.870709382,0.466053438,0,13.8,19,14.5,13.7,1.033189626,0.083057359,48
1500,530,530,23,18,8615,7736,8018,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.470458136,11,33205,1550,33205,1550,NA,0.57160804,0.799723757,0.259067358,0,NA,NA,NA,NA,0.988444722,0.277725118,79
8069,NA,NA,NA,9,6045,5948,5968,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.351738241,13,18677,0,18677,0,NA,0.766370443,0.384615385,0.466666667,0,14.4,23,14.3,14,1.034920635,0.176891616,NA
6241,NA,NA,NA,21,11391,9500,10479,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.354925259,9,46796,2260,46796,2260,0.625,0.333510095,0.330358332,0.246370968,850.0030663,12.3,24.4,15.9,16.9,1.012024825,0.218474511,89
2155,660,680,30,22,11675,11052,11500,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.319290466,7,0,942,0,942,0.3,NA,0.180820611,0.656992084,539.0997783,NA,NA,NA,NA,0.932781799,0.245011086,98
6299,NA,NA,NA,21,12458,10348,11493,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.46809712,8,47702,270,47702,270,NA,0.316850077,0.239084132,0.334075724,2188.876341,NA,NA,NA,NA,0.99049217,0.231507623,96
1142,540,540,24,19,9360,8757,9044,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.351129077,14,4600,4477,14886,5926,0.636,0.233334615,0.400254823,0.357435198,94.21354893,17.2,15.4,11.8,10.4,0.928192522,0.172706997,79
4757,480,490,20,19,7467,6681,7139,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.873790406,16,6506,830,14862,830,0.167,0.209738091,0.437352246,0.284260731,3059.109739,NA,NA,NA,NA,0.976085209,0.141239448,69
2935,640,660,29,15,12943,10728,12050,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.295559805,15,10900,1442,29250,1442,0.5,0.350435153,0.67829642,0.264556147,5742.198173,NA,NA,NA,NA,1.013522243,0.21376673,91
984,NA,NA,NA,29,7435,8145,7686,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.751761942,20,22500,0,22500,0,NA,0.613004537,0.509489051,0.429799427,0,14.7,18.3,14.4,14.8,1.225527831,0.135473767,76
2879,470,480,18,22,6649,6604,6623,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.593035343,14,23150,950,23150,950,0.857,0.659949109,0.567007119,0.2319869,0,NA,NA,NA,NA,1.031082529,0.106548857,54
2983,680,660,30,17,12479,10013,11330,NA,NA,NA,NA,NA,NA,0.521773842,12,41316,517,41316,517,NA,0.609293976,0.45842979,0.257827153,3622.223835,20.3,9.9,10.9,9.8,0.990012215,0.283930904,89
627,475,485,20,20,10013,10091,10061,NA,NA,NA,NA,NA,NA,0.403318078,6,14498,526,14498,526,0.222,0.113055961,0.653225806,0.561728395,3878.203661,20.3,9.9,10.9,9.8,0.974358974,0.217963387,67
4215,690,700,31,15,14023,11450,12900,NA,NA,NA,NA,NA,NA,0.47260274,12,46674,51,46674,51,NA,0.424808038,0.437935917,0.28930667,6471.239866,20.3,9.9,10.9,9.8,0.982287519,0.327718759,93
2377,760,760,33,15,15178,12145,13800,NA,NA,NA,NA,NA,NA,0.4906841,11,46200,544,46200,544,0.273,0.377116358,0.173493976,0.466312057,8257.623161,20.3,9.9,10.9,9.8,0.991205739,0.279336913,96
340,610,610,27,16,8787,7947,8428,NA,NA,NA,NA,NA,NA,0.972648004,8,22737,1233,22737,1233,0.417,0.18748812,0.484084302,0.222038733,3268.379991,20.3,9.9,10.9,9.8,1.024254959,0.173198715,85
7237,NA,NA,NA,18,6080,6444,6351,NA,NA,NA,NA,NA,NA,0.953635406,9,21930,386,21930,386,NA,0.605171117,0.908543923,0.41192053,0,20.3,9.9,10.9,9.8,0.925251869,0.193537057,60
1091,510,513,22,17,7919,7172,7503,0.573,-1.032,0.744,0.37,-1.067,0.525,0.768229412,12,28160,0,28160,0,NA,0.835718829,0.461051799,0.131503716,0,14.3,37,14.8,16.6,0.969278596,0.232336572,62
3247,540,535,23,17,5299,5364,5323,0.573,-1.032,0.744,0.37,-1.067,0.525,0.661272527,18,32800,2250,32800,2250,NA,0.689435174,0.748664605,0.200525723,0,18.9,15,10.7,9.6,1.048996914,0.232070614,69
7540,NA,NA,NA,19,4955,4758,4803,0.573,-1.032,0.744,0.37,-1.067,0.525,0.936533767,15,11484,756,11484,756,NA,0.797259162,0.352941176,0.666666667,0,14.3,37,14.8,16.6,0.946841294,0.240846216,56
6584,560,550,22,24,7129,6869,7042,0.573,-1.032,0.744,0.37,-1.067,0.525,0.356707317,10,13200,1070,13200,1070,NA,0.604025225,0.353333333,0.735849057,0,NA,NA,NA,NA,0.769953052,0.179878049,39
5457,640,640,28,15,10128,7905,9211,0.573,-1.032,0.744,0.37,-1.067,0.525,0.435954132,31,4478,1890,19810,2657,0.692,0.292654601,0.496087401,0.392525632,1705.726949,16.8,22.9,13.5,13.2,1.00431329,0.223497895,88
4860,630,610,29,21,7786,6344,7144,0.573,-1.032,0.744,0.37,-1.067,0.525,0.264179673,12,38342,326,38342,326,NA,0.602994956,0.727377855,0.204292528,184.7019414,NA,NA,NA,NA,0.990199774,0.201751047,81
6620,470,460,19,22,4925,4494,4678,0.573,-1.032,0.744,0.37,-1.067,0.525,0.973577236,15,12325,200,12325,200,NA,0.33772377,0.52952381,0.214928058,0,17.4,20.2,13.8,12.9,0.955339806,0.107723577,50
3961,523,510,22,17,8688,7648,8205,0.573,-1.032,0.744,0.37,-1.067,0.525,0.952757874,15,3152,2633,14524,3201,0.25,0.20125603,0.489535579,0.503664495,1990.013498,17.4,19.3,13.2,12.1,0.905401328,0.190634894,81
6975,590,600,26,23,6987,5602,6579,0.573,-1.032,0.744,0.37,-1.067,0.525,0.205882353,13,14490,840,14490,840,NA,0.413337066,0.765895954,0.747169811,0,NA,NA,NA,NA,1.037701975,0.205882353,64
6946,NA,NA,NA,-3,4398,5160,5071,0.573,-1.032,0.744,0.37,-1.067,0.525,0.921166307,31,NA,NA,NA,NA,NA,0.70732638,1,0.443037975,0,16.2,21,11.5,10.9,0.834234234,0.372570194,57
3340,520,495,21,26,8013,6568,6957,0.573,-1.032,0.744,0.37,-1.067,0.525,0.571174377,9,11850,580,11850,580,NA,0.749058824,1,0.745762712,0,16.8,22.9,13.5,13.2,0.868355995,0.226690391,70
1774,590,580,26,16,10323,8797,9667,0.573,-1.032,0.744,0.37,-1.067,0.525,0.881617737,26,4721,1776,16529,2366,0.333,0.300610397,0.527781908,0.388899324,1634.537019,14.3,37,14.8,16.6,1.036459411,0.181534824,84
6736,NA,NA,NA,20,6862,7326,7012,0.573,-1.032,0.744,0.37,-1.067,0.525,0.996121884,16,12384,2392,12384,2392,NA,0.597127826,0.205389798,0.458294283,0,12.9,28.9,15.3,15.2,0.943544171,0.125207756,63
7053,620,600,28,22,7637,6984,7316,0.573,-1.032,0.744,0.37,-1.067,0.525,0.284276293,14,29340,650,29340,650,NA,0.607220175,0.448121646,0.231936128,0,16.7,22.7,14.7,13.8,1.052227904,0.23255814,81
3048,640,640,29,15,10729,8554,9891,0.573,-1.032,0.744,0.37,-1.067,0.525,0.354845612,26,4640,1867,19084,2589,0.929,0.221440694,0.553855812,0.359183917,3929.946184,17.4,19.3,13.2,12.1,1.006959707,0.240172897,92
5635,NA,NA,NA,19,7476,6488,6977,0.573,-1.032,0.744,0.37,-1.067,0.525,0.535821688,11,31370,0,31370,0,0.818,0.508689463,0.560734944,0.242718447,294.1774279,17.4,20.2,13.8,12.9,1.053092399,0.223774987,73
847,NA,NA,NA,24,5564,4375,5406,0.809,-0.774,0.926,0.855,-0.791,0.958,0.46125908,37,5640,440,5640,440,NA,0.938051069,0.487804878,0.8,0,NA,NA,NA,NA,0.971193416,0.17433414,100
2467,690,730,32,15,12591,9592,11374,0.573,-1.032,0.744,0.37,-1.067,0.525,0.593069627,12,43040,1310,43040,1310,0.462,0.180404474,0.381773321,0.172176651,11384.34005,NA,NA,NA,NA,0.994799764,0.242940289,93
1531,630,610,26,18,7844,6880,7401,0.573,-1.032,0.744,0.37,-1.067,0.525,0.306525664,20,3853,1894,16199,2511,NA,0.290835691,0.60570199,0.275606868,231.3913335,17.4,20.2,13.8,12.9,0.987821035,0.207789528,83
5728,610,630,29,16,9773,8731,9262,0.573,-1.032,0.744,0.37,-1.067,0.525,0.687138125,16,25950,750,25950,750,NA,0.81621626,0.488084326,0.282629108,359.7200346,17.5,22,13.5,12.5,0.967503693,0.219588074,74
664,590,568,27,19,7458,7141,7310,0.573,-1.032,0.744,0.37,-1.067,0.525,0.422317986,13,25974,300,25974,300,NA,0.646023795,0.952685422,0.351677852,10.08119755,16.1,24,13.5,13.4,1.071706368,0.169652983,74
6688,NA,NA,NA,30,8228,7882,8131,0.573,-1.032,0.744,0.37,-1.067,0.525,0.422222222,11,36880,3160,36880,3160,NA,0.594635783,0.852173913,0.275510204,0,NA,NA,NA,NA,0.912382332,0.226984127,83
7856,NA,NA,NA,18,9251,7491,8479,0.573,-1.032,0.744,0.37,-1.067,0.525,0.404859485,10,43080,0,43080,0,NA,0.410679252,0.572869494,0.194035214,0,NA,NA,NA,NA,0.95206243,0.240339578,83
6792,NA,NA,NA,18,7880,7036,7522,0.573,-1.032,0.744,0.37,-1.067,0.525,0.633479818,15,19740,370,19740,370,NA,0.833668221,0.721595837,0.246794872,0,NA,NA,NA,NA,0.985156619,0.182096828,68
6145,NA,NA,NA,24,3791,3892,3820,0.573,-1.032,0.744,0.37,-1.067,0.525,0.603960396,10,21000,100,21000,100,NA,0.478637123,1,1,0,14.3,37,14.8,16.6,1.041237113,0.227722772,91
662,620,630,28,15,10084,7794,9023,0.573,-1.032,0.744,0.37,-1.067,0.525,0.45129557,25,4559,1851,15473,1851,0.333,0.205345297,0.531615175,0.313760915,5779.303586,17.5,22.6,13.7,13.4,0.94354007,0.24490452,89
6064,520,520,21,18,10067,9387,9780,0.573,-1.032,0.744,0.37,-1.067,0.525,0.856063468,12,27150,0,27150,0,NA,0.783895726,0.848970252,0.21967655,89.75708349,12.9,28.9,15.3,15.2,0.967117282,0.150170004,72
5972,NA,NA,NA,18,10338,9640,10028,0.573,-1.032,0.744,0.37,-1.067,0.525,0.329265485,12,39690,350,39690,350,0.417,0.517816865,0.612415802,0.114892985,160.3704812,NA,NA,NA,NA,1.022845031,0.231176606,79
757,560,520,23,22,7408,6785,7174,0.573,-1.032,0.744,0.37,-1.067,0.525,0.386479592,18,21202,1000,21202,1000,NA,0.672244295,0.439447384,0.605351171,0,16.7,22.7,14.7,13.8,1.292023731,0.134693878,66
6680,580,580,27,18,8833,8212,8576,0.573,-1.032,0.744,0.37,-1.067,0.525,0.436036688,17,24528,1802,24528,1802,NA,0.670531472,0.518770339,0.196146522,64.79362781,17.5,22.6,13.7,13.4,1.034844511,0.189717596,72
777,500,515,21,24,2881,3216,2984,0.573,-1.032,0.744,0.37,-1.067,0.525,0.338541667,12,9110,1050,9110,1050,NA,0.453253435,0.63681592,0.8828125,0,17.4,20.2,13.8,12.9,1.136094675,0.106770833,47
7412,477,470,19,20,4801,4487,4684,0.573,-1.032,0.744,0.37,-1.067,0.525,0.575581395,17,18416,550,18416,550,NA,0.30232269,0.260034904,0.681208054,0,NA,NA,NA,NA,0.993501805,0.199127907,73
5311,570,550,26,17,8063,6814,7496,0.573,-1.032,0.744,0.37,-1.067,0.525,0.314336712,23,3735,2041,16004,2654,NA,0.304803091,0.416674968,0.339708343,516.0518901,NA,NA,NA,NA,0.999171975,0.178427998,74
4436,520,510,22,12,4979,4895,4936,0.809,-0.774,0.926,0.855,-0.791,0.958,0.228714107,22,2392,1002,8837,1002,NA,0.142690161,0.772581221,0.629390018,0,NA,NA,NA,NA,1.035686579,0.142821473,59
5394,NA,NA,NA,21,9115,8437,8678,0.809,-0.774,0.926,0.855,-0.791,0.958,0.684375,10,35742,240,35742,240,NA,0.147362502,0.677187948,0.238347458,0,NA,NA,NA,NA,0.98663926,0.222916667,82
6058,480,460,19,19,5893,5646,5779,0.809,-0.774,0.926,0.855,-0.791,0.958,0.925763279,16,3792,1400,13796,1400,0.7,0.204898292,0.472910542,0.378330373,381.5052279,10.9,29.5,16.2,17.4,0.984963955,0.128189042,69
7311,460,460,18,9,3500,3531,3511,0.809,-0.774,0.926,0.855,-0.791,0.958,0.611594203,15,13755,471,13755,471,NA,0.204048646,0.463111111,0.581573896,0,NA,NA,NA,NA,1.061538462,0.084057971,47
6820,550,540,24,18,6236,5526,5824,0.809,-0.774,0.926,0.855,-0.791,0.958,0.397625764,17,3792,1474,13797,1474,NA,0.309199342,0.6803311,0.49188876,2.606488011,13.5,23.5,13.9,14.5,0.965063521,0.15796897,70
7440,630,630,29,21,7740,6774,7322,0.809,-0.774,0.926,0.855,-0.791,0.958,0.162254483,12,30330,200,30330,200,0.2,0.191800905,0.608260984,0.24567474,188.1921435,NA,NA,NA,NA,1.037660611,0.221605465,79
4335,NA,NA,NA,10,3500,3083,3292,0.809,-0.774,0.926,0.855,-0.791,0.958,0.553254438,10,12450,450,12450,450,NA,0.92539455,0.8,0.75,0,14.1,19.7,12,12.8,1,0.159763314,33
3203,510,500,21,2,5942,5521,5712,0.809,-0.774,0.926,0.855,-0.791,0.958,0.333602585,18,2990,1370,11046,1370,NA,0.154757631,0.923507463,0.644444444,0,NA,NA,NA,NA,0.945038168,0.107162089,62
8260,500,500,21,22,6566,5918,6230,0.809,-0.774,0.926,0.855,-0.791,0.958,0.769486271,18,3792,1454,13797,1454,NA,0.31307153,0.424450549,0.573894283,5.252878654,NA,NA,NA,NA,1.003221149,0.139836138,67
1360,550,550,23,18,6644,5872,6306,0.809,-0.774,0.926,0.855,-0.791,0.958,0.464218362,17,4078,1535,14396,1535,NA,0.367160641,0.552201705,0.594855305,6.623622829,13.5,22.5,13.4,13.8,1.005790157,0.155037221,72
4014,660,620,29,22,7152,6117,6904,0.809,-0.774,0.926,0.855,-0.791,0.958,0.117839607,14,29300,860,29300,860,NA,0.464445785,0.966412214,0.41864139,0,NA,NA,NA,NA,1.019182652,0.213584288,85
494,560,570,NA,22,5065,4750,4930,0.809,-0.774,0.926,0.855,-0.791,0.958,0.282138794,12,18000,170,18000,170,NA,0.482745944,0.491216216,0.265474553,0,NA,NA,NA,NA,0.989864865,0.179749716,62
6222,710,750,32,15,13797,10411,12358,0.809,-0.774,0.926,0.855,-0.791,0.958,0.555261166,8,44400,608,44400,608,NA,0.074862643,0.268206339,0.285983658,25520.06056,14.1,19.7,12,12.8,1.023435987,0.278198335,95
6021,480,450,19,22,6600,5884,6300,0.809,-0.774,0.926,0.855,-0.791,0.958,0.96814562,17,4740,1708,17246,1708,0.6,0.128436424,0.241921005,0.415584416,1734.83248,NA,NA,NA,NA,0.869436202,0.14817975,57
3093,720,770,33,15,12416,9200,11616,0.809,-0.774,0.926,0.855,-0.791,0.958,0.498281084,18,9002,2392,28306,2392,0.786,0.201960026,0.333835574,0.325078116,29628.96038,14.1,19.7,12,12.8,1.018040915,0.237701563,96
7930,610,610,26,18,6849,6064,6412,0.809,-0.774,0.926,0.855,-0.791,0.958,0.188087359,18,6970,1990,25318,1990,NA,0.343831566,0.762443439,0.483020112,88.06962277,NA,NA,NA,NA,1.016139879,0.209133024,85
5223,590,590,25,17,6763,6000,6402,0.809,-0.774,0.926,0.855,-0.791,0.958,0.383155946,21,4078,2092,14395,2092,0.75,0.320891808,0.630953611,0.572785328,815.9893147,NA,NA,NA,NA,0.997984802,0.16183585,81
7613,590,590,24,15,9158,7240,8247,0.809,-0.774,0.926,0.855,-0.791,0.958,0.64380318,21,6490,2128,21058,2128,0.083,0.341195935,0.594415928,0.48423394,3342.714215,14.1,19.7,12,12.8,1.000026021,0.194530457,81
8202,660,670,30,15,10684,9309,10169,0.809,-0.774,0.926,0.855,-0.791,0.958,0.30093832,18,8590,2246,26800,2246,0.769,0.270763799,0.557175638,0.44984985,9374.914693,13.2,23.2,13.5,14,0.997278241,0.240428352,94
7778,480,460,20,12,5319,5174,5250,0.809,-0.774,0.926,0.855,-0.791,0.958,0.445356285,21,2392,1100,8837,1100,NA,0.175475394,0.483919222,0.809891808,3.602682146,NA,NA,NA,NA,0.98327101,0.117694155,NA
2670,560,570,24,22,6097,5561,5807,0.809,-0.774,0.926,0.855,-0.791,0.958,0.284774436,10,26290,330,26290,330,NA,0.327854921,0.552494415,0.320754717,0,NA,NA,NA,NA,0.965517241,0.220864662,61
2276,NA,NA,NA,21,7098,6483,6809,0.809,-0.774,0.926,0.855,-0.791,0.958,0.533056531,12,9450,1050,9450,1050,NA,0.908975388,0.570996979,0.518518519,107.9945704,NA,NA,NA,NA,1.015898767,0.151708719,64
6092,NA,NA,NA,22,4986,6017,5830,0.809,-0.774,0.926,0.855,-0.791,0.958,0.922413793,14,12900,770,12900,770,NA,0.990104447,1,0.621212121,0,14.1,19.7,12,12.8,1.00723589,0.24137931,52
3752,640,650,29,18,8235,7625,7945,0.809,-0.774,0.926,0.855,-0.791,0.958,0.529460495,13,33480,300,33480,300,0.5,0.494973356,0.6672,0.276464543,3023.4344,11.2,30,16.6,18.2,1.006042296,0.240033137,80
6734,630,600,28,21,5098,4463,4886,0.809,-0.774,0.926,0.855,-0.791,0.958,0.642482517,14,32200,300,32200,300,NA,0.502206781,0.782310469,0.127826488,0,14.1,19.7,12,12.8,0.996515679,0.13548951,71
2320,430,420,17,22,4965,4791,4907,0.809,-0.774,0.926,0.855,-0.791,0.958,0.983636364,12,11880,1452,11880,1452,0.2,0.473188571,0.218118467,0.686900958,0,12.5,24.2,14.3,14.9,1.044634378,0.098181818,56
5603,530,520,23,18,6974,5797,6332,0.809,-0.774,0.926,0.855,-0.791,0.958,0.220952381,11,21350,0,21350,0,NA,0.47732255,0.575452716,0.473776224,0,NA,NA,NA,NA,1.019087674,0.313650794,73
4730,600,580,27,30,8628,8144,8429,0.809,-0.774,0.926,0.855,-0.791,0.958,0.480781299,19,33795,500,33795,500,NA,0.796860295,0.665515753,0.297178988,0,13.5,23.5,13.9,14.5,1.003226568,0.208895513,82
3507,460,460,19,21,5840,4971,5423,0.809,-0.774,0.926,0.855,-0.791,0.958,0.939361126,20,3792,1758,13797,1758,0,0.137388615,0.776336114,0.479108635,274.5522469,13.5,23.5,13.9,14.5,1.060072699,0.094026349,67
947,540,525,23,21,4983,5390,5194,0.809,-0.774,0.926,0.855,-0.791,0.958,0.391932271,12,19880,370,19880,370,0.273,0.38430534,0.69220339,0.294809011,0,NA,NA,NA,NA,1.150057274,0.18376494,61
