"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","BINGEDRK","HEALTHINS","MENTALHLTH","PHYSHLTH","RETPCNT"
"128",739,0,0,0,21,11359,9997,10743,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.337142857,10,46000,410,46000,410,0,0.499641499,0.179031834,0.403379868,659.3016327,15.2,13.9,10,10.1,94
"129",7447,680,720,32,16,11175,8589,10474,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.286799762,16,14790,2128,31470,2128,0.833,0.422607911,0.364748784,0.221950678,8721.915971,0,0,0,0,94
"130",712,620,630,27,15,10032,8003,9205,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.278049061,16,7868,2029,24048,2029,0.769,0.354938622,0.804803362,0.324753805,6258.894439,18,11.4,9.4,9.5,85
"131",2073,640,660,30,16,10744,8881,9916,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.32052942,11,41112,978,41112,978,0,0.58254473,0.764886613,0.136189748,1156.280607,19.9,17.8,10.1,11.1,86
"132",4890,632,565,24,21,8153,7266,7697,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.430356737,19,5544,1708,16072,1708,0.273,0.294310997,0.908159082,0.351693002,129.2440354,0,0,0,0,52
"133",6605,530,540,23,21,6827,6054,6471,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.266460724,23,6357,759,16961,759,0.545,0.399854284,0.822670966,0.382425743,41.80317741,0,0,0,0,66
"134",7289,590,570,23,22,7840,6977,7415,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.387706179,19,4973,1097,17791,1097,0,0.553204989,0.651073374,0.475393701,0.67870049,19.9,17.8,10.1,11.1,63
"135",4725,0,0,0,18,6023,5906,5957,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.307760928,9,29800,170,29800,170,0,0.825402627,0.700636943,0.363636364,0,17.6,10.6,8.7,8.8,70
"136",682,570,590,25,17,8159,7017,7590,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.385555556,17,6024,1709,17568,1709,0.273,0.514902243,0.708849445,0.354710863,230.9127451,16.1,20.7,11.4,12.1,68
"137",3980,540,540,23,20,6865,6111,6532,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.393748121,16,5824,2010,16765,2010,0.933,0.372221486,0.92776204,0.231552163,13.32236249,14.5,24.4,12,13.5,63
"138",2408,680,710,32,21,9009,7175,8503,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.332914888,8,0,0,0,0,0.769,0,0.165524862,0.805073431,199.0745669,0,0,0,0,94
"139",7712,550,507,24,21,6632,5896,6316,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.431833223,16,5539,2335,15984,2335,0.364,0.407182172,0.974145121,0.38869863,37.65287889,0,0,0,0,70
"140",8070,490,490,21,18,7627,6812,7283,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.637801973,17,27900,2020,27900,2020,0,0.78235045,0.607178631,0.147649161,103.2664171,14.4,23,14.3,14,67
"141",6263,550,560,23,18,8975,8568,8802,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.324952728,15,4600,4277,14886,5726,0.25,0.325945027,0.604429218,0.277125506,128.2646544,14.7,18.3,14,13.7,80
"142",6451,0,0,0,21,10313,9273,9826,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.291585127,9,47420,320,47420,320,0,0.403064866,0.375973304,0.24704142,961.8395303,0,0,0,0,91
"143",173,650,690,30,15,12702,10632,11907,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.403070408,16,9858,2842,30038,2842,0.167,0.130274683,0.499648338,0.229573229,6258.732627,0,0,0,0,93
"144",7240,0,0,0,20,8654,8363,8522,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.296302277,16,4600,4960,14886,6409,0,0.231863978,0.630992431,0.294235255,306.2874213,0,0,0,0,77
"145",8219,0,0,0,18,10985,9919,10396,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.422139831,11,43170,600,43170,600,0,0.508618762,0.715273602,0.147961328,1161.723164,0,0,0,0,89
"146",8077,550,560,25,18,7763,7056,7472,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.451521984,10,32758,2686,32758,2686,0,0.547327347,0.72133758,0.116805835,318.151071,0,0,0,0,74
"147",4234,0,0,0,22,6974,6995,6985,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.349462366,16,28272,1740,28272,1740,0,0.502233498,0.700389105,0.226388889,0,0,0,0,0,59
"148",4516,570,590,26,18,10077,8392,9526,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.520078483,15,33330,1300,33330,1300,0.545,0.69322631,0.808572063,0.167673716,0,0,0,0,0,80
"149",6137,480,480,21,22,6139,5462,5732,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.676778381,21,15258,0,15258,0,0,0.937085228,0.870709382,0.466053438,0,13.8,19,14.5,13.7,48
"150",1500,530,530,23,18,8615,7736,8018,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.470458136,11,33205,1550,33205,1550,0,0.57160804,0.799723757,0.259067358,0,0,0,0,0,79
"151",8069,0,0,0,9,6045,5948,5968,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.351738241,13,18677,0,18677,0,0,0.766370443,0.384615385,0.466666667,0,14.4,23,14.3,14,0
"152",6241,0,0,0,21,11391,9500,10479,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.354925259,9,46796,2260,46796,2260,0.625,0.333510095,0.330358332,0.246370968,850.0030663,12.3,24.4,15.9,16.9,89
"153",2155,660,680,30,22,11675,11052,11500,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.319290466,7,0,942,0,942,0.3,0,0.180820611,0.656992084,539.0997783,0,0,0,0,98
"154",6299,0,0,0,21,12458,10348,11493,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.46809712,8,47702,270,47702,270,0,0.316850077,0.239084132,0.334075724,2188.876341,0,0,0,0,96
"155",1142,540,540,24,19,9360,8757,9044,-1.006,-1.143,0.08,-1.034,-1.213,0.179,0.351129077,14,4600,4477,14886,5926,0.636,0.233334615,0.400254823,0.357435198,94.21354893,17.2,15.4,11.8,10.4,79
"156",4757,480,490,20,19,7467,6681,7139,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.873790406,16,6506,830,14862,830,0.167,0.209738091,0.437352246,0.284260731,3059.109739,0,0,0,0,69
"157",2935,640,660,29,15,12943,10728,12050,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.295559805,15,10900,1442,29250,1442,0.5,0.350435153,0.67829642,0.264556147,5742.198173,0,0,0,0,91
"158",984,0,0,0,29,7435,8145,7686,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.751761942,20,22500,0,22500,0,0,0.613004537,0.509489051,0.429799427,0,14.7,18.3,14.4,14.8,76
"159",2879,470,480,18,22,6649,6604,6623,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.593035343,14,23150,950,23150,950,0.857,0.659949109,0.567007119,0.2319869,0,0,0,0,0,54
"160",2983,680,660,30,17,12479,10013,11330,0,0,0,0,0,0,0.521773842,12,41316,517,41316,517,0,0.609293976,0.45842979,0.257827153,3622.223835,20.3,9.9,10.9,9.8,89
"161",627,475,485,20,20,10013,10091,10061,0,0,0,0,0,0,0.403318078,6,14498,526,14498,526,0.222,0.113055961,0.653225806,0.561728395,3878.203661,20.3,9.9,10.9,9.8,67
"162",4215,690,700,31,15,14023,11450,12900,0,0,0,0,0,0,0.47260274,12,46674,51,46674,51,0,0.424808038,0.437935917,0.28930667,6471.239866,20.3,9.9,10.9,9.8,93
"163",2377,760,760,33,15,15178,12145,13800,0,0,0,0,0,0,0.4906841,11,46200,544,46200,544,0.273,0.377116358,0.173493976,0.466312057,8257.623161,20.3,9.9,10.9,9.8,96
"164",340,610,610,27,16,8787,7947,8428,0,0,0,0,0,0,0.972648004,8,22737,1233,22737,1233,0.417,0.18748812,0.484084302,0.222038733,3268.379991,20.3,9.9,10.9,9.8,85
"165",7237,0,0,0,18,6080,6444,6351,0,0,0,0,0,0,0.953635406,9,21930,386,21930,386,0,0.605171117,0.908543923,0.41192053,0,20.3,9.9,10.9,9.8,60
"166",1091,510,513,22,17,7919,7172,7503,0.573,-1.032,0.744,0.37,-1.067,0.525,0.768229412,12,28160,0,28160,0,0,0.835718829,0.461051799,0.131503716,0,14.3,37,14.8,16.6,62
"167",3247,540,535,23,17,5299,5364,5323,0.573,-1.032,0.744,0.37,-1.067,0.525,0.661272527,18,32800,2250,32800,2250,0,0.689435174,0.748664605,0.200525723,0,18.9,15,10.7,9.6,69
"168",7540,0,0,0,19,4955,4758,4803,0.573,-1.032,0.744,0.37,-1.067,0.525,0.936533767,15,11484,756,11484,756,0,0.797259162,0.352941176,0.666666667,0,14.3,37,14.8,16.6,56
"169",6584,560,550,22,24,7129,6869,7042,0.573,-1.032,0.744,0.37,-1.067,0.525,0.356707317,10,13200,1070,13200,1070,0,0.604025225,0.353333333,0.735849057,0,0,0,0,0,39
"170",5457,640,640,28,15,10128,7905,9211,0.573,-1.032,0.744,0.37,-1.067,0.525,0.435954132,31,4478,1890,19810,2657,0.692,0.292654601,0.496087401,0.392525632,1705.726949,16.8,22.9,13.5,13.2,88
"171",4860,630,610,29,21,7786,6344,7144,0.573,-1.032,0.744,0.37,-1.067,0.525,0.264179673,12,38342,326,38342,326,0,0.602994956,0.727377855,0.204292528,184.7019414,0,0,0,0,81
"172",6620,470,460,19,22,4925,4494,4678,0.573,-1.032,0.744,0.37,-1.067,0.525,0.973577236,15,12325,200,12325,200,0,0.33772377,0.52952381,0.214928058,0,17.4,20.2,13.8,12.9,50
"173",3961,523,510,22,17,8688,7648,8205,0.573,-1.032,0.744,0.37,-1.067,0.525,0.952757874,15,3152,2633,14524,3201,0.25,0.20125603,0.489535579,0.503664495,1990.013498,17.4,19.3,13.2,12.1,81
"174",6975,590,600,26,23,6987,5602,6579,0.573,-1.032,0.744,0.37,-1.067,0.525,0.205882353,13,14490,840,14490,840,0,0.413337066,0.765895954,0.747169811,0,0,0,0,0,64
"175",6946,0,0,0,-3,4398,5160,5071,0.573,-1.032,0.744,0.37,-1.067,0.525,0.921166307,31,0,0,0,0,0,0.70732638,1,0.443037975,0,16.2,21,11.5,10.9,57
"176",3340,520,495,21,26,8013,6568,6957,0.573,-1.032,0.744,0.37,-1.067,0.525,0.571174377,9,11850,580,11850,580,0,0.749058824,1,0.745762712,0,16.8,22.9,13.5,13.2,70
"177",1774,590,580,26,16,10323,8797,9667,0.573,-1.032,0.744,0.37,-1.067,0.525,0.881617737,26,4721,1776,16529,2366,0.333,0.300610397,0.527781908,0.388899324,1634.537019,14.3,37,14.8,16.6,84
"178",6736,0,0,0,20,6862,7326,7012,0.573,-1.032,0.744,0.37,-1.067,0.525,0.996121884,16,12384,2392,12384,2392,0,0.597127826,0.205389798,0.458294283,0,12.9,28.9,15.3,15.2,63
"179",7053,620,600,28,22,7637,6984,7316,0.573,-1.032,0.744,0.37,-1.067,0.525,0.284276293,14,29340,650,29340,650,0,0.607220175,0.448121646,0.231936128,0,16.7,22.7,14.7,13.8,81
"180",3048,640,640,29,15,10729,8554,9891,0.573,-1.032,0.744,0.37,-1.067,0.525,0.354845612,26,4640,1867,19084,2589,0.929,0.221440694,0.553855812,0.359183917,3929.946184,17.4,19.3,13.2,12.1,92
"181",5635,0,0,0,19,7476,6488,6977,0.573,-1.032,0.744,0.37,-1.067,0.525,0.535821688,11,31370,0,31370,0,0.818,0.508689463,0.560734944,0.242718447,294.1774279,17.4,20.2,13.8,12.9,73
"182",847,0,0,0,24,5564,4375,5406,0.809,-0.774,0.926,0.855,-0.791,0.958,0.46125908,37,5640,440,5640,440,0,0.938051069,0.487804878,0.8,0,0,0,0,0,100
"183",2467,690,730,32,15,12591,9592,11374,0.573,-1.032,0.744,0.37,-1.067,0.525,0.593069627,12,43040,1310,43040,1310,0.462,0.180404474,0.381773321,0.172176651,11384.34005,0,0,0,0,93
"184",1531,630,610,26,18,7844,6880,7401,0.573,-1.032,0.744,0.37,-1.067,0.525,0.306525664,20,3853,1894,16199,2511,0,0.290835691,0.60570199,0.275606868,231.3913335,17.4,20.2,13.8,12.9,83
"185",5728,610,630,29,16,9773,8731,9262,0.573,-1.032,0.744,0.37,-1.067,0.525,0.687138125,16,25950,750,25950,750,0,0.81621626,0.488084326,0.282629108,359.7200346,17.5,22,13.5,12.5,74
"186",664,590,568,27,19,7458,7141,7310,0.573,-1.032,0.744,0.37,-1.067,0.525,0.422317986,13,25974,300,25974,300,0,0.646023795,0.952685422,0.351677852,10.08119755,16.1,24,13.5,13.4,74
"187",6688,0,0,0,30,8228,7882,8131,0.573,-1.032,0.744,0.37,-1.067,0.525,0.422222222,11,36880,3160,36880,3160,0,0.594635783,0.852173913,0.275510204,0,0,0,0,0,83
"188",7856,0,0,0,18,9251,7491,8479,0.573,-1.032,0.744,0.37,-1.067,0.525,0.404859485,10,43080,0,43080,0,0,0.410679252,0.572869494,0.194035214,0,0,0,0,0,83
"189",6792,0,0,0,18,7880,7036,7522,0.573,-1.032,0.744,0.37,-1.067,0.525,0.633479818,15,19740,370,19740,370,0,0.833668221,0.721595837,0.246794872,0,0,0,0,0,68
"190",6145,0,0,0,24,3791,3892,3820,0.573,-1.032,0.744,0.37,-1.067,0.525,0.603960396,10,21000,100,21000,100,0,0.478637123,1,1,0,14.3,37,14.8,16.6,91
"191",662,620,630,28,15,10084,7794,9023,0.573,-1.032,0.744,0.37,-1.067,0.525,0.45129557,25,4559,1851,15473,1851,0.333,0.205345297,0.531615175,0.313760915,5779.303586,17.5,22.6,13.7,13.4,89
"192",6064,520,520,21,18,10067,9387,9780,0.573,-1.032,0.744,0.37,-1.067,0.525,0.856063468,12,27150,0,27150,0,0,0.783895726,0.848970252,0.21967655,89.75708349,12.9,28.9,15.3,15.2,72
"193",5972,0,0,0,18,10338,9640,10028,0.573,-1.032,0.744,0.37,-1.067,0.525,0.329265485,12,39690,350,39690,350,0.417,0.517816865,0.612415802,0.114892985,160.3704812,0,0,0,0,79
"194",757,560,520,23,22,7408,6785,7174,0.573,-1.032,0.744,0.37,-1.067,0.525,0.386479592,18,21202,1000,21202,1000,0,0.672244295,0.439447384,0.605351171,0,16.7,22.7,14.7,13.8,66
"195",6680,580,580,27,18,8833,8212,8576,0.573,-1.032,0.744,0.37,-1.067,0.525,0.436036688,17,24528,1802,24528,1802,0,0.670531472,0.518770339,0.196146522,64.79362781,17.5,22.6,13.7,13.4,72
"196",777,500,515,21,24,2881,3216,2984,0.573,-1.032,0.744,0.37,-1.067,0.525,0.338541667,12,9110,1050,9110,1050,0,0.453253435,0.63681592,0.8828125,0,17.4,20.2,13.8,12.9,47
"197",7412,477,470,19,20,4801,4487,4684,0.573,-1.032,0.744,0.37,-1.067,0.525,0.575581395,17,18416,550,18416,550,0,0.30232269,0.260034904,0.681208054,0,0,0,0,0,73
"198",5311,570,550,26,17,8063,6814,7496,0.573,-1.032,0.744,0.37,-1.067,0.525,0.314336712,23,3735,2041,16004,2654,0,0.304803091,0.416674968,0.339708343,516.0518901,0,0,0,0,74
"199",4436,520,510,22,12,4979,4895,4936,0.809,-0.774,0.926,0.855,-0.791,0.958,0.228714107,22,2392,1002,8837,1002,0,0.142690161,0.772581221,0.629390018,0,0,0,0,0,59
"200",5394,0,0,0,21,9115,8437,8678,0.809,-0.774,0.926,0.855,-0.791,0.958,0.684375,10,35742,240,35742,240,0,0.147362502,0.677187948,0.238347458,0,0,0,0,0,82
"201",6058,480,460,19,19,5893,5646,5779,0.809,-0.774,0.926,0.855,-0.791,0.958,0.925763279,16,3792,1400,13796,1400,0.7,0.204898292,0.472910542,0.378330373,381.5052279,10.9,29.5,16.2,17.4,69
"202",7311,460,460,18,9,3500,3531,3511,0.809,-0.774,0.926,0.855,-0.791,0.958,0.611594203,15,13755,471,13755,471,0,0.204048646,0.463111111,0.581573896,0,0,0,0,0,47
"203",6820,550,540,24,18,6236,5526,5824,0.809,-0.774,0.926,0.855,-0.791,0.958,0.397625764,17,3792,1474,13797,1474,0,0.309199342,0.6803311,0.49188876,2.606488011,13.5,23.5,13.9,14.5,70
"204",7440,630,630,29,21,7740,6774,7322,0.809,-0.774,0.926,0.855,-0.791,0.958,0.162254483,12,30330,200,30330,200,0.2,0.191800905,0.608260984,0.24567474,188.1921435,0,0,0,0,79
"205",4335,0,0,0,10,3500,3083,3292,0.809,-0.774,0.926,0.855,-0.791,0.958,0.553254438,10,12450,450,12450,450,0,0.92539455,0.8,0.75,0,14.1,19.7,12,12.8,33
"206",3203,510,500,21,2,5942,5521,5712,0.809,-0.774,0.926,0.855,-0.791,0.958,0.333602585,18,2990,1370,11046,1370,0,0.154757631,0.923507463,0.644444444,0,0,0,0,0,62
"207",8260,500,500,21,22,6566,5918,6230,0.809,-0.774,0.926,0.855,-0.791,0.958,0.769486271,18,3792,1454,13797,1454,0,0.31307153,0.424450549,0.573894283,5.252878654,0,0,0,0,67
"208",1360,550,550,23,18,6644,5872,6306,0.809,-0.774,0.926,0.855,-0.791,0.958,0.464218362,17,4078,1535,14396,1535,0,0.367160641,0.552201705,0.594855305,6.623622829,13.5,22.5,13.4,13.8,72
"209",4014,660,620,29,22,7152,6117,6904,0.809,-0.774,0.926,0.855,-0.791,0.958,0.117839607,14,29300,860,29300,860,0,0.464445785,0.966412214,0.41864139,0,0,0,0,0,85
"210",494,560,570,0,22,5065,4750,4930,0.809,-0.774,0.926,0.855,-0.791,0.958,0.282138794,12,18000,170,18000,170,0,0.482745944,0.491216216,0.265474553,0,0,0,0,0,62
"211",6222,710,750,32,15,13797,10411,12358,0.809,-0.774,0.926,0.855,-0.791,0.958,0.555261166,8,44400,608,44400,608,0,0.074862643,0.268206339,0.285983658,25520.06056,14.1,19.7,12,12.8,95
"212",6021,480,450,19,22,6600,5884,6300,0.809,-0.774,0.926,0.855,-0.791,0.958,0.96814562,17,4740,1708,17246,1708,0.6,0.128436424,0.241921005,0.415584416,1734.83248,0,0,0,0,57
"213",3093,720,770,33,15,12416,9200,11616,0.809,-0.774,0.926,0.855,-0.791,0.958,0.498281084,18,9002,2392,28306,2392,0.786,0.201960026,0.333835574,0.325078116,29628.96038,14.1,19.7,12,12.8,96
"214",7930,610,610,26,18,6849,6064,6412,0.809,-0.774,0.926,0.855,-0.791,0.958,0.188087359,18,6970,1990,25318,1990,0,0.343831566,0.762443439,0.483020112,88.06962277,0,0,0,0,85
"215",5223,590,590,25,17,6763,6000,6402,0.809,-0.774,0.926,0.855,-0.791,0.958,0.383155946,21,4078,2092,14395,2092,0.75,0.320891808,0.630953611,0.572785328,815.9893147,0,0,0,0,81
"216",7613,590,590,24,15,9158,7240,8247,0.809,-0.774,0.926,0.855,-0.791,0.958,0.64380318,21,6490,2128,21058,2128,0.083,0.341195935,0.594415928,0.48423394,3342.714215,14.1,19.7,12,12.8,81
"217",8202,660,670,30,15,10684,9309,10169,0.809,-0.774,0.926,0.855,-0.791,0.958,0.30093832,18,8590,2246,26800,2246,0.769,0.270763799,0.557175638,0.44984985,9374.914693,13.2,23.2,13.5,14,94
"218",7778,480,460,20,12,5319,5174,5250,0.809,-0.774,0.926,0.855,-0.791,0.958,0.445356285,21,2392,1100,8837,1100,0,0.175475394,0.483919222,0.809891808,3.602682146,0,0,0,0,0
"219",2670,560,570,24,22,6097,5561,5807,0.809,-0.774,0.926,0.855,-0.791,0.958,0.284774436,10,26290,330,26290,330,0,0.327854921,0.552494415,0.320754717,0,0,0,0,0,61
"220",2276,0,0,0,21,7098,6483,6809,0.809,-0.774,0.926,0.855,-0.791,0.958,0.533056531,12,9450,1050,9450,1050,0,0.908975388,0.570996979,0.518518519,107.9945704,0,0,0,0,64
"221",6092,0,0,0,22,4986,6017,5830,0.809,-0.774,0.926,0.855,-0.791,0.958,0.922413793,14,12900,770,12900,770,0,0.990104447,1,0.621212121,0,14.1,19.7,12,12.8,52
"222",3752,640,650,29,18,8235,7625,7945,0.809,-0.774,0.926,0.855,-0.791,0.958,0.529460495,13,33480,300,33480,300,0.5,0.494973356,0.6672,0.276464543,3023.4344,11.2,30,16.6,18.2,80
"223",6734,630,600,28,21,5098,4463,4886,0.809,-0.774,0.926,0.855,-0.791,0.958,0.642482517,14,32200,300,32200,300,0,0.502206781,0.782310469,0.127826488,0,14.1,19.7,12,12.8,71
"224",2320,430,420,17,22,4965,4791,4907,0.809,-0.774,0.926,0.855,-0.791,0.958,0.983636364,12,11880,1452,11880,1452,0.2,0.473188571,0.218118467,0.686900958,0,12.5,24.2,14.3,14.9,56
"225",5603,530,520,23,18,6974,5797,6332,0.809,-0.774,0.926,0.855,-0.791,0.958,0.220952381,11,21350,0,21350,0,0,0.47732255,0.575452716,0.473776224,0,0,0,0,0,73
"226",4730,600,580,27,30,8628,8144,8429,0.809,-0.774,0.926,0.855,-0.791,0.958,0.480781299,19,33795,500,33795,500,0,0.796860295,0.665515753,0.297178988,0,13.5,23.5,13.9,14.5,82
"227",3507,460,460,19,21,5840,4971,5423,0.809,-0.774,0.926,0.855,-0.791,0.958,0.939361126,20,3792,1758,13797,1758,0,0.137388615,0.776336114,0.479108635,274.5522469,13.5,23.5,13.9,14.5,67
"228",947,540,525,23,21,4983,5390,5194,0.809,-0.774,0.926,0.855,-0.791,0.958,0.391932271,12,19880,370,19880,370,0.273,0.38430534,0.69220339,0.294809011,0,0,0,0,0,61
"229",8285,550,530,24,22,5269,4779,5139,0.809,-0.774,0.926,0.855,-0.791,0.958,0.193037975,15,19150,550,19150,550,0,0.392175942,0.370497427,0.759259259,0,0,0,0,0,71
"230",4254,550,530,23,23,3899,3953,3921,0.809,-0.774,0.926,0.855,-0.791,0.958,0.288798133,14,16650,750,16650,750,0,0.59782476,0.963265306,0.44279661,0,0,0,0,0,67
"231",4157,560,540,24,18,6433,5636,6041,0.809,-0.774,0.926,0.855,-0.791,0.958,0.437393041,19,4078,2064,14395,2064,0.769,0.270894057,0.541367238,0.554458816,27.71334855,0,0,0,0,69
"232",7998,520,510,22,18,6384,5569,5936,0.809,-0.774,0.926,0.855,-0.791,0.958,0.436675844,21,4080,1858,14400,1858,0.8,0.314586158,0.486146416,0.583267974,129.5502826,0,0,0,0,74
"233",1331,550,540,0,9,6026,5907,5970,0.809,-0.774,0.926,0.855,-0.791,0.958,0.202635914,11,25726,660,25726,660,0,0.256488674,0.502946128,0.379916318,0,0,0,0,0,68
"234",7144,510,530,22,18,9743,7686,8804,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.81160221,11,20810,130,20810,130,0,0.634516215,0.85620915,0.304071247,0,19,11.4,8.9,8.8,76
"235",6337,520,530,22,21,9233,8758,9009,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.756923732,14,6648,388,18648,388,0,0.219573869,0.713439905,0.360165975,3448.548147,0,0,0,0,66
"236",3526,580,610,25,15,11711,9547,10733,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.78706049,13,9840,780,28632,780,0.308,0.175555646,0.788236856,0.311436753,14314.57567,19,11.4,8.9,8.8,79
"237",788,0,0,0,18,8577,8143,8365,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.713654162,13,20930,200,20930,200,0,0.749185319,0.618251928,0.202009702,583.160288,19,11.4,8.9,8.8,70
"238",5575,0,0,0,22,8480,8151,8328,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.891392065,20,6648,240,18648,240,0,0.26874674,0.709006928,0.43485342,39.90921318,0,0,0,0,61
"239",1313,0,0,0,10,6574,5803,6092,0.876,-0.914,0.961,0.834,-1.038,0.908,0.222651223,18,0,0,0,0,0,0,0.5,0.84375,0,0,0,0,0,69
"240",4118,580,560,24,24,4445,3356,4203,0.876,-0.914,0.961,0.834,-1.038,0.908,0.182291667,14,11250,415,11250,415,0,0.333462794,0.927536232,0.6875,0,0,0,0,0,57
"241",2584,570,570,26,18,7730,6351,7059,0.876,-0.914,0.961,0.834,-1.038,0.908,0.255301074,19,4621,2020,17473,2020,0.857,0.316175827,0.770023304,0.361580121,762.2255335,0,0,0,0,75
"242",1509,600,590,27,21,6323,5889,6147,0.876,-0.914,0.961,0.834,-1.038,0.908,0.379163108,11,24200,425,24200,425,0,0.28478384,0.929025424,0.314709236,0,0,0,0,0,86
"243",3310,590,590,26,18,5812,5502,5678,0.876,-0.914,0.961,0.834,-1.038,0.908,0.193264363,17,26940,400,26940,400,0,0.469536482,0.650655022,0.279002876,112.279551,14.2,27.1,13.3,14.1,75
"244",4409,570,560,25,22,8272,7881,8211,0.876,-0.914,0.961,0.834,-1.038,0.908,0.24777023,25,3750,200,3750,200,0,0.299238211,0.996188594,0.503755137,0,0,0,0,0,69
"245",1395,630,0,28,30,7209,7085,7156,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.528675704,9,41430,800,41430,800,0,0,0.691463741,0.233359133,0,18.7,18.8,12.1,13.5,82
"246",5433,0,0,0,21,7389,7421,7403,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.226547295,11,37236,0,37236,0,0.5,0.470386614,0.536097803,0.223728814,249.3787466,0,0,0,0,83
"247",3792,540,560,24,18,7825,7588,7695,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.417368069,16,21120,200,21120,200,0.1,0.68112834,0.811020232,0.313694268,1.41750167,18.5,19.8,11.8,13.2,71
"248",2580,525,505,24,22,6008,5536,5784,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.209191759,12,19150,410,19150,410,0,0.442992542,0.651015228,0.333333333,0,0,0,0,0,62
"249",2242,620,650,28,18,9091,7479,8457,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.254272398,12,30500,344,30500,344,0,0.541269364,0.643023643,0.163645779,834.634559,18.4,14.5,12.4,12.7,86
"250",7199,0,538,20,18,7848,6956,7380,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.945933457,12,7056,2790,14016,2790,0,0.160051658,0.299619358,0.170598911,398.0073937,18.7,18.8,12.1,13.5,53
"251",672,800,800,35,15,18502,13672,17082,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.597568704,6,47139,1113,47139,1113,0.889,0.093133398,0.0876,0.599833956,19272.94365,18.7,18.8,12.1,13.5,99
"252",3030,0,0,0,19,8101,7642,7885,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.441879562,13,22884,660,22884,660,0,0.756895537,0.885285285,0.246947083,145.2592153,18.7,18.8,12.1,13.5,71
"253",4079,590,580,24,18,4243,3911,4048,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.381272401,17,28104,614,28104,614,0.111,0.777465752,0.538544185,0.153117207,0,0,0,0,0,65
"254",2334,0,0,0,17,10965,9444,10258,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.462397848,17,34390,681,34390,681,0,0.737691377,0.698766191,0.186387281,381.1937519,18.7,18.8,12.1,13.5,87
"255",2271,0,0,24,18,8396,7300,7893,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.283793411,14,8341,2618,25391,2618,0.417,0.248514084,0.497645212,0.253717891,114.5482636,0,0,0,0,76
"256",3890,600,630,26,19,8069,7172,7524,-0.217,-0.833,0.396,-0.429,-0.703,0.433,0.279089616,13,33700,250,33700,250,0.5,0.637295995,0.67710617,0.235892692,43.96358464,0,0,0,0,82
